[Header]	
System	UBCECO_TOCVcsh	
File Ver.	2.00	
User		
Date of Creation	11/27/2018 4:10:38 PM	
Comments		

[System]	
Detector	Combustion	
Catalyst	High Sensitivity	
ASI Tray	40 mL Vials	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Mean Area	Conc.	Result	Excluded	Inj. Vol.	
Unknown	NPOC	NPOC_11	Leech_Nov23_11	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal.2019_04_04_17_09_19.cal	1.00		11/27/2018 6:34:29 PM	1	3	NPOC	14.72	14.58	5.415	NPOC:5.362mg/L	0	80	
Unknown	NPOC	NPOC_11	Leech_Nov23_11	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal.2019_04_04_17_09_19.cal	1.00		11/27/2018 6:36:46 PM	1	4	NPOC	14.55	14.58	5.352	NPOC:5.362mg/L	0	80	
Unknown	NPOC	NPOC_12	Leech_Nov23_12	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal.2019_04_04_17_09_19.cal	1.00		11/27/2018 6:41:52 PM	1	1	NPOC	14.22	15.37	5.231	NPOC:5.653mg/L	1	80	
Unknown	NPOC	NPOC_12	Leech_Nov23_12	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal.2019_04_04_17_09_19.cal	1.00		11/27/2018 6:44:08 PM	1	2	NPOC	15.48	15.37	5.694	NPOC:5.653mg/L	0	80	
Unknown	NPOC	NPOC_12	Leech_Nov23_12	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal.2019_04_04_17_09_19.cal	1.00		11/27/2018 6:46:22 PM	1	3	NPOC	15.43	15.37	5.676	NPOC:5.653mg/L	0	80	
Unknown	NPOC	NPOC_12	Leech_Nov23_12	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal.2019_04_04_17_09_19.cal	1.00		11/27/2018 6:48:33 PM	1	4	NPOC	15.19	15.37	5.588	NPOC:5.653mg/L	0	80	
Unknown	NPOC	NPOC_13	Leech_Nov23_13	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal.2019_04_04_17_09_19.cal	1.00		11/27/2018 6:53:45 PM	1	1	NPOC	17.53	18.69	6.449	NPOC:6.877mg/L	1	80	
Unknown	NPOC	NPOC_13	Leech_Nov23_13	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal.2019_04_04_17_09_19.cal	1.00		11/27/2018 6:56:11 PM	1	2	NPOC	18.86	18.69	6.938	NPOC:6.877mg/L	0	80	
Unknown	NPOC	NPOC_13	Leech_Nov23_13	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal.2019_04_04_17_09_19.cal	1.00		11/27/2018 6:58:37 PM	1	3	NPOC	19.74	18.69	7.262	NPOC:6.877mg/L	1	80	
Unknown	NPOC	NPOC_13	Leech_Nov23_13	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal.2019_04_04_17_09_19.cal	1.00		11/27/2018 7:00:58 PM	1	4	NPOC	18.53	18.69	6.816	NPOC:6.877mg/L	0	80	
Unknown	NPOC	NPOC_13	Leech_Nov23_13	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal.2019_04_04_17_09_19.cal	1.00		11/27/2018 7:03:19 PM	1	5	NPOC	18.69	18.69	6.875	NPOC:6.877mg/L	0	80	
Unknown	NPOC	NPOC_14	Leech_Nov23_14	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal.2019_04_04_17_09_19.cal	1.00		11/27/2018 7:08:31 PM	1	1	NPOC	24.53	26.11	9.024	NPOC:9.604mg/L	1	80	
Unknown	NPOC	NPOC_14	Leech_Nov23_14	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal.2019_04_04_17_09_19.cal	1.00		11/27/2018 7:10:54 PM	1	2	NPOC	25.84	26.11	9.505	NPOC:9.604mg/L	0	80	
Unknown	NPOC	NPOC_14	Leech_Nov23_14	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal.2019_04_04_17_09_19.cal	1.00		11/27/2018 7:13:20 PM	1	3	NPOC	26.66	26.11	9.807	NPOC:9.604mg/L	0	80	
Unknown	NPOC	NPOC_14	Leech_Nov23_14	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal.2019_04_04_17_09_19.cal	1.00		11/27/2018 7:15:42 PM	1	4	NPOC	25.82	26.11	9.498	NPOC:9.604mg/L	0	80	
Unknown	NPOC	NPOC_15	Leech_Nov23_15	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal.2019_04_04_17_09_19.cal	1.00		11/27/2018 7:20:53 PM	1	1	NPOC	23.46	23.87	8.630	NPOC:8.781mg/L	0	80	
Unknown	NPOC	NPOC_15	Leech_Nov23_15	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal.2019_04_04_17_09_19.cal	1.00		11/27/2018 7:23:13 PM	1	2	NPOC	24.39	23.87	8.972	NPOC:8.781mg/L	0	80	
Unknown	NPOC	NPOC_15	Leech_Nov23_15	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal.2019_04_04_17_09_19.cal	1.00		11/27/2018 7:25:29 PM	1	3	NPOC	23.76	23.87	8.740	NPOC:8.781mg/L	0	80	
Unknown	NPOC	NPOC_16	Leech_Nov23_16	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal.2019_04_04_17_09_19.cal	1.00		11/27/2018 7:30:29 PM	1	1	NPOC	11.14	11.31	4.098	NPOC:4.160mg/L	0	80	
