[Header]	
System	UBCECO_TOCVcsh	
File Ver.	2.00	
User		
Date of Creation	9/23/2019 12:33:47 PM	
Comments		

[System]	
Detector	Combustion	
Catalyst	High Sensitivity	
ASI Tray	40 mL Vials	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Conc.	Result	Excluded	Inj. Vol.	
Unknown	NPOC	NPOC_5	Leech_Sept20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		9/23/2019 1:38:48 PM	1	3	NPOC	27.57	9.158	NPOC:9.078mg/L	0	80	
Unknown	NPOC	NPOC_5	Leech_Sept20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		9/23/2019 1:41:12 PM	1	4	NPOC	19.23	6.388	NPOC:9.078mg/L	1	80	
Unknown	NPOC	NPOC_5	Leech_Sept20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		9/23/2019 1:43:46 PM	1	5	NPOC	27.62	9.174	NPOC:9.078mg/L	0	80	
Unknown	NPOC	NPOC_6	Leech_Sept20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		9/23/2019 1:49:06 PM	1	1	NPOC	28.96	9.620	NPOC:10.01mg/L	1	80	
Unknown	NPOC	NPOC_6	Leech_Sept20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		9/23/2019 1:51:39 PM	1	2	NPOC	30.36	10.08	NPOC:10.01mg/L	0	80	
Unknown	NPOC	NPOC_6	Leech_Sept20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		9/23/2019 1:54:06 PM	1	3	NPOC	29.92	9.938	NPOC:10.01mg/L	0	80	
Unknown	NPOC	NPOC_6	Leech_Sept20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		9/23/2019 1:56:43 PM	1	4	NPOC	30.13	10.01	NPOC:10.01mg/L	0	80	
Unknown	NPOC	NPOC_7	Leech_Sept20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		9/23/2019 2:02:04 PM	1	1	NPOC	26.40	8.769	NPOC:8.854mg/L	0	80	
Unknown	NPOC	NPOC_7	Leech_Sept20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		9/23/2019 2:04:37 PM	1	2	NPOC	26.94	8.949	NPOC:8.854mg/L	0	80	
Unknown	NPOC	NPOC_7	Leech_Sept20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		9/23/2019 2:07:09 PM	1	3	NPOC	25.84	8.583	NPOC:8.854mg/L	1	80	
Unknown	NPOC	NPOC_7	Leech_Sept20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		9/23/2019 2:09:47 PM	1	4	NPOC	26.63	8.846	NPOC:8.854mg/L	0	80	
