[Header]	
System	UBCECO_TOCVcsh	
File Ver.	2.00	
User		
Date of Creation	10/13/2019 8:32:39 PM	
Comments		

[System]	
Detector	Combustion	
Catalyst	High Sensitivity	
ASI Tray	40 mL Vials	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Conc.	Result	Excluded	Inj. Vol.	
Unknown	NPOC	NPOC_5	Leech-Oct11-12	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		10/13/2019 9:39:57 PM	1	3	NPOC	22.63	7.517	NPOC:7.473mg/L	0	80	
Unknown	NPOC	NPOC_6	Leech-Oct11-12	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		10/13/2019 9:45:12 PM	1	1	NPOC	20.87	6.932	NPOC:6.853mg/L	0	80	
Unknown	NPOC	NPOC_6	Leech-Oct11-12	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		10/13/2019 9:47:35 PM	1	2	NPOC	20.59	6.839	NPOC:6.853mg/L	0	80	
Unknown	NPOC	NPOC_6	Leech-Oct11-12	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		10/13/2019 9:50:03 PM	1	3	NPOC	20.43	6.786	NPOC:6.853mg/L	0	80	
Unknown	NPOC	NPOC_7	Leech-Oct11-12	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		10/13/2019 9:55:23 PM	1	1	NPOC	19.48	6.471	NPOC:6.454mg/L	0	80	
Unknown	NPOC	NPOC_7	Leech-Oct11-12	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		10/13/2019 9:57:45 PM	1	2	NPOC	19.62	6.517	NPOC:6.454mg/L	0	80	
Unknown	NPOC	NPOC_7	Leech-Oct11-12	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		10/13/2019 10:00:07 PM	1	3	NPOC	19.19	6.374	NPOC:6.454mg/L	0	80	
Unknown	NPOC	NPOC_8	Leech-Oct11-12	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		10/13/2019 10:05:42 PM	1	1	NPOC	46.89	15.58	NPOC:16.73mg/L	1	80	
Unknown	NPOC	NPOC_8	Leech-Oct11-12	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		10/13/2019 10:08:25 PM	1	2	NPOC	50.06	16.63	NPOC:16.73mg/L	0	80	
Unknown	NPOC	NPOC_8	Leech-Oct11-12	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		10/13/2019 10:11:08 PM	1	3	NPOC	50.65	16.82	NPOC:16.73mg/L	0	80	
Unknown	NPOC	NPOC_8	Leech-Oct11-12	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		10/13/2019 10:13:52 PM	1	4	NPOC	50.40	16.74	NPOC:16.73mg/L	0	80	
Unknown	NPOC	NPOC_9	Leech-Oct11-12	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		10/13/2019 10:19:01 PM	1	1	NPOC	22.18	7.367	NPOC:8.646mg/L	1	80	
Unknown	NPOC	NPOC_9	Leech-Oct11-12	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		10/13/2019 10:21:16 PM	1	2	NPOC	21.99	7.304	NPOC:8.646mg/L	1	80	
Unknown	NPOC	NPOC_9	Leech-Oct11-12	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		10/13/2019 10:23:46 PM	1	3	NPOC	26.64	8.849	NPOC:8.646mg/L	0	80	
Unknown	NPOC	NPOC_9	Leech-Oct11-12	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		10/13/2019 10:26:21 PM	1	4	NPOC	25.84	8.583	NPOC:8.646mg/L	0	80	
Unknown	NPOC	NPOC_9	Leech-Oct11-12	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		10/13/2019 10:28:47 PM	1	5	NPOC	25.61	8.507	NPOC:8.646mg/L	0	80	
Unknown	NPOC	NPOC_10	Leech-Oct11-12	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		10/13/2019 10:34:05 PM	1	1	NPOC	21.80	7.241	NPOC:7.188mg/L	0	80	
Unknown	NPOC	NPOC_10	Leech-Oct11-12	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		10/13/2019 10:36:31 PM	1	2	NPOC	21.36	7.095	NPOC:7.188mg/L	0	80	
Unknown	NPOC	NPOC_10	Leech-Oct11-12	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		10/13/2019 10:38:53 PM	1	3	NPOC	20.54	6.823	NPOC:7.188mg/L	1	80	
Unknown	NPOC	NPOC_10	Leech-Oct11-12	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		10/13/2019 10:41:25 PM	1	4	NPOC	21.76	7.228	NPOC:7.188mg/L	0	80	
Unknown	NPOC	NPOC_11	Leech-Oct11-12	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		10/13/2019 10:46:47 PM	1	1	NPOC	27.30	9.068	NPOC:9.442mg/L	1	80	
Unknown	NPOC	NPOC_11	Leech-Oct11-12	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		10/13/2019 10:49:15 PM	1	2	NPOC	28.43	9.443	NPOC:9.442mg/L	0	80	
Unknown	NPOC	NPOC_11	Leech-Oct11-12	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		10/13/2019 10:52:03 PM	1	3	NPOC	28.61	9.503	NPOC:9.442mg/L	0	80	
Unknown	NPOC	NPOC_11	Leech-Oct11-12	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		10/13/2019 10:54:34 PM	1	4	NPOC	28.24	9.380	NPOC:9.442mg/L	0	80	
