[Header]	
System	UBCECO_TOCVcsh	
File Ver.	2.00	
User		
Date of Creation	2/23/2020 1:25:11 AM	
Comments		

[System]	
Detector	Combustion	
Catalyst	High Sensitivity	
ASI Tray	40 mL Vials	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Conc.	Result	Excluded	Inj. Vol.	
Unknown	NPOC	NPOC_21	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 5:39:56 AM	1	1	NPOC	11.04	3.667	NPOC:3.715mg/L	0	80	
Unknown	NPOC	NPOC_21	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 5:42:20 AM	1	2	NPOC	11.51	3.823	NPOC:3.715mg/L	1	80	
Unknown	NPOC	NPOC_21	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 5:44:40 AM	1	3	NPOC	11.30	3.753	NPOC:3.715mg/L	0	80	
Unknown	NPOC	NPOC_21	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 5:47:05 AM	1	4	NPOC	11.21	3.724	NPOC:3.715mg/L	0	80	
Unknown	NPOC	NPOC_22	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 5:52:02 AM	1	1	NPOC	5.581	1.854	NPOC:2.901mg/L	1	80	
Unknown	NPOC	NPOC_22	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 5:54:23 AM	1	2	NPOC	8.803	2.924	NPOC:2.901mg/L	0	80	
Unknown	NPOC	NPOC_22	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 5:56:43 AM	1	3	NPOC	8.735	2.901	NPOC:2.901mg/L	0	80	
Unknown	NPOC	NPOC_22	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 5:58:56 AM	1	4	NPOC	8.143	2.705	NPOC:2.901mg/L	1	80	
Unknown	NPOC	NPOC_22	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 6:01:17 AM	1	5	NPOC	8.667	2.879	NPOC:2.901mg/L	0	80	
Unknown	NPOC	NPOC_23	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 6:06:29 AM	1	1	NPOC	12.27	4.076	NPOC:4.448mg/L	1	80	
Unknown	NPOC	NPOC_23	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 6:08:55 AM	1	2	NPOC	13.39	4.448	NPOC:4.448mg/L	0	80	
Unknown	NPOC	NPOC_23	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 6:11:19 AM	1	3	NPOC	13.40	4.451	NPOC:4.448mg/L	0	80	
Unknown	NPOC	NPOC_23	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 6:13:45 AM	1	4	NPOC	13.38	4.444	NPOC:4.448mg/L	0	80	
Unknown	NPOC	NPOC_24	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 6:19:05 AM	1	1	NPOC	15.14	5.029	NPOC:5.550mg/L	1	80	
Unknown	NPOC	NPOC_24	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 6:21:35 AM	1	2	NPOC	16.70	5.547	NPOC:5.550mg/L	0	80	
Unknown	NPOC	NPOC_24	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 6:24:00 AM	1	3	NPOC	14.16	4.703	NPOC:5.550mg/L	1	80	
Unknown	NPOC	NPOC_24	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 6:26:29 AM	1	4	NPOC	16.67	5.537	NPOC:5.550mg/L	0	80	
Unknown	NPOC	NPOC_24	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 6:28:59 AM	1	5	NPOC	16.76	5.567	NPOC:5.550mg/L	0	80	
Unknown	NPOC	NPOC_25	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 6:34:07 AM	1	1	NPOC	9.798	3.255	NPOC:3.366mg/L	1	80	
Unknown	NPOC	NPOC_25	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 6:36:27 AM	1	2	NPOC	10.07	3.345	NPOC:3.366mg/L	0	80	
Unknown	NPOC	NPOC_25	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 6:38:52 AM	1	3	NPOC	10.20	3.388	NPOC:3.366mg/L	0	80	
Unknown	NPOC	NPOC_25	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 6:41:14 AM	1	4	NPOC	10.13	3.365	NPOC:3.366mg/L	0	80	
Unknown	NPOC	NPOC_26	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 6:46:28 AM	1	1	NPOC	10.21	3.391	NPOC:3.737mg/L	1	80	
Unknown	NPOC	NPOC_26	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 6:48:51 AM	1	2	NPOC	11.30	3.753	NPOC:3.737mg/L	0	80	
Unknown	NPOC	NPOC_26	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 6:51:15 AM	1	3	NPOC	11.27	3.744	NPOC:3.737mg/L	0	80	
Unknown	NPOC	NPOC_26	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 6:53:44 AM	1	4	NPOC	11.18	3.714	NPOC:3.737mg/L	0	80	
Unknown	NPOC	NPOC_27	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 7:01:30 AM	1	1	NPOC	13.89	4.614	NPOC:4.936mg/L	1	80	
Unknown	NPOC	NPOC_27	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 7:04:00 AM	1	2	NPOC	15.19	5.046	NPOC:4.936mg/L	0	80	
Unknown	NPOC	NPOC_27	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 7:06:22 AM	1	3	NPOC	14.08	4.677	NPOC:4.936mg/L	1	80	
Unknown	NPOC	NPOC_27	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 7:08:50 AM	1	4	NPOC	14.72	4.889	NPOC:4.936mg/L	0	80	
Unknown	NPOC	NPOC_27	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 7:11:16 AM	1	5	NPOC	14.67	4.873	NPOC:4.936mg/L	0	80	
Unknown	NPOC	NPOC_28	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 7:16:32 AM	1	1	NPOC	11.94	3.966	NPOC:4.339mg/L	1	80	
Unknown	NPOC	NPOC_28	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 7:18:58 AM	1	2	NPOC	13.01	4.321	NPOC:4.339mg/L	0	80	
Unknown	NPOC	NPOC_28	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 7:21:27 AM	1	3	NPOC	13.07	4.341	NPOC:4.339mg/L	0	80	
Unknown	NPOC	NPOC_28	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 7:23:58 AM	1	4	NPOC	13.11	4.355	NPOC:4.339mg/L	0	80	
Unknown	NPOC	NPOC_29	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 7:29:15 AM	1	1	NPOC	11.86	3.939	NPOC:4.175mg/L	1	80	
Unknown	NPOC	NPOC_29	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 7:31:40 AM	1	2	NPOC	12.59	4.182	NPOC:4.175mg/L	0	80	
Unknown	NPOC	NPOC_29	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 7:33:51 AM	1	3	NPOC	8.654	2.875	NPOC:4.175mg/L	1	80	
Unknown	NPOC	NPOC_29	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 7:36:19 AM	1	4	NPOC	12.39	4.116	NPOC:4.175mg/L	0	80	
Unknown	NPOC	NPOC_29	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 7:38:44 AM	1	5	NPOC	12.73	4.228	NPOC:4.175mg/L	0	80	
Unknown	NPOC	NPOC_30	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 7:43:47 AM	1	1	NPOC	8.420	2.797	NPOC:3.063mg/L	1	80	
Unknown	NPOC	NPOC_30	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 7:46:05 AM	1	2	NPOC	9.305	3.091	NPOC:3.063mg/L	0	80	
Unknown	NPOC	NPOC_30	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 7:48:26 AM	1	3	NPOC	9.130	3.033	NPOC:3.063mg/L	0	80	
Unknown	NPOC	NPOC_30	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 7:50:50 AM	1	4	NPOC	9.233	3.067	NPOC:3.063mg/L	0	80	
Unknown	NPOC	NPOC_31	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 7:56:04 AM	1	1	NPOC	9.983	3.316	NPOC:3.353mg/L	0	80	
Unknown	NPOC	NPOC_31	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 7:58:26 AM	1	2	NPOC	10.26	3.408	NPOC:3.353mg/L	0	80	
Unknown	NPOC	NPOC_31	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 8:00:40 AM	1	3	NPOC	9.472	3.146	NPOC:3.353mg/L	1	80	
Unknown	NPOC	NPOC_31	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 8:02:47 AM	1	4	NPOC	7.278	2.417	NPOC:3.353mg/L	1	80	
Unknown	NPOC	NPOC_31	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 8:05:09 AM	1	5	NPOC	10.04	3.335	NPOC:3.353mg/L	0	80	
Unknown	NPOC	NPOC_32	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 8:10:05 AM	1	1	NPOC	8.114	2.695	NPOC:3.034mg/L	1	80	
Unknown	NPOC	NPOC_32	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 8:12:27 AM	1	2	NPOC	9.103	3.024	NPOC:3.034mg/L	0	80	
Unknown	NPOC	NPOC_32	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 8:14:46 AM	1	3	NPOC	9.180	3.049	NPOC:3.034mg/L	0	80	
Unknown	NPOC	NPOC_32	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 8:17:08 AM	1	4	NPOC	9.123	3.030	NPOC:3.034mg/L	0	80	
Unknown	NPOC	NPOC_33	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 8:22:21 AM	1	1	NPOC	9.178	3.049	NPOC:3.267mg/L	1	80	
Unknown	NPOC	NPOC_33	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 8:24:39 AM	1	2	NPOC	9.803	3.256	NPOC:3.267mg/L	0	80	
Unknown	NPOC	NPOC_33	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 8:27:08 AM	1	3	NPOC	9.783	3.250	NPOC:3.267mg/L	0	80	
Unknown	NPOC	NPOC_33	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 8:29:31 AM	1	4	NPOC	9.921	3.295	NPOC:3.267mg/L	0	80	
Unknown	NPOC	NPOC_34	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 8:34:38 AM	1	1	NPOC	7.343	2.439	NPOC:2.492mg/L	0	80	
Unknown	NPOC	NPOC_34	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 8:36:49 AM	1	2	NPOC	7.244	2.406	NPOC:2.492mg/L	1	80	
Unknown	NPOC	NPOC_34	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 8:39:07 AM	1	3	NPOC	7.537	2.504	NPOC:2.492mg/L	0	80	
Unknown	NPOC	NPOC_34	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 8:41:27 AM	1	4	NPOC	7.625	2.533	NPOC:2.492mg/L	0	80	
Unknown	NPOC	NPOC_35	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 8:46:41 AM	1	1	NPOC	13.21	4.388	NPOC:4.868mg/L	1	80	
Unknown	NPOC	NPOC_35	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 8:49:04 AM	1	2	NPOC	14.47	4.806	NPOC:4.868mg/L	0	80	
Unknown	NPOC	NPOC_35	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 8:51:33 AM	1	3	NPOC	14.71	4.886	NPOC:4.868mg/L	0	80	
Unknown	NPOC	NPOC_35	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 8:53:57 AM	1	4	NPOC	14.79	4.913	NPOC:4.868mg/L	0	80	
Unknown	NPOC	NPOC_36	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 8:59:16 AM	1	1	NPOC	13.48	4.478	NPOC:4.802mg/L	1	80	
Unknown	NPOC	NPOC_36	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 9:01:39 AM	1	2	NPOC	14.34	4.763	NPOC:4.802mg/L	0	80	
Unknown	NPOC	NPOC_36	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 9:04:09 AM	1	3	NPOC	14.58	4.843	NPOC:4.802mg/L	0	80	
Unknown	NPOC	NPOC_36	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 9:06:35 AM	1	4	NPOC	14.45	4.800	NPOC:4.802mg/L	0	80	
Unknown	NPOC	NPOC_37	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 9:11:32 AM	1	1	NPOC	4.574	1.519	NPOC:1.937mg/L	1	80	
Unknown	NPOC	NPOC_37	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 9:13:44 AM	1	2	NPOC	5.823	1.934	NPOC:1.937mg/L	0	80	
Unknown	NPOC	NPOC_37	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 9:16:04 AM	1	3	NPOC	6.003	1.994	NPOC:1.937mg/L	0	80	
Unknown	NPOC	NPOC_37	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 9:18:20 AM	1	4	NPOC	6.177	2.052	NPOC:1.937mg/L	1	80	
Unknown	NPOC	NPOC_37	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 9:20:31 AM	1	5	NPOC	5.669	1.883	NPOC:1.937mg/L	0	80	
Unknown	NPOC	NPOC_38	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 9:25:44 AM	1	1	NPOC	11.91	3.956	NPOC:4.457mg/L	1	80	
Unknown	NPOC	NPOC_38	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 9:28:10 AM	1	2	NPOC	13.26	4.405	NPOC:4.457mg/L	0	80	
Unknown	NPOC	NPOC_38	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 9:30:38 AM	1	3	NPOC	13.51	4.488	NPOC:4.457mg/L	0	80	
Unknown	NPOC	NPOC_38	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 9:33:05 AM	1	4	NPOC	13.48	4.478	NPOC:4.457mg/L	0	80	
Unknown	NPOC	NPOC_39	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 9:38:21 AM	1	1	NPOC	10.27	3.411	NPOC:3.665mg/L	1	80	
Unknown	NPOC	NPOC_39	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 9:40:44 AM	1	2	NPOC	10.98	3.647	NPOC:3.665mg/L	0	80	
Unknown	NPOC	NPOC_39	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 9:42:58 AM	1	3	NPOC	8.199	2.723	NPOC:3.665mg/L	1	80	
Unknown	NPOC	NPOC_39	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 9:45:25 AM	1	4	NPOC	11.05	3.670	NPOC:3.665mg/L	0	80	
Unknown	NPOC	NPOC_39	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 9:47:50 AM	1	5	NPOC	11.07	3.677	NPOC:3.665mg/L	0	80	
Unknown	NPOC	NPOC_40	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 9:53:06 AM	1	1	NPOC	13.31	4.421	NPOC:4.822mg/L	1	80	
Unknown	NPOC	NPOC_40	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 9:55:24 AM	1	2	NPOC	10.76	3.574	NPOC:4.822mg/L	1	80	
Unknown	NPOC	NPOC_40	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 9:57:52 AM	1	3	NPOC	14.77	4.906	NPOC:4.822mg/L	0	80	
Unknown	NPOC	NPOC_40	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 10:00:14 AM	1	4	NPOC	14.09	4.680	NPOC:4.822mg/L	0	80	
Unknown	NPOC	NPOC_40	LeechTrip22	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		2/23/2020 10:02:44 AM	1	5	NPOC	14.69	4.880	NPOC:4.822mg/L	0	80	
