[Header]	
System	UBCECO_TOCVcsh	
File Ver.	2.00	
User		
Date of Creation	12/31/2019 5:08:35 PM	
Comments		

[System]	
Detector	Combustion	
Catalyst	High Sensitivity	
ASI Tray	40 mL Vials	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Conc.	Result	Excluded	Inj. Vol.	
Unknown	NPOC	NPOC_5	LeechTrip20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		12/31/2019 6:10:43 PM	1	1	NPOC	5.004	1.662	NPOC:1.698mg/L	0	80	
Unknown	NPOC	NPOC_5	LeechTrip20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		12/31/2019 6:13:01 PM	1	2	NPOC	5.147	1.710	NPOC:1.698mg/L	0	80	
Unknown	NPOC	NPOC_5	LeechTrip20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		12/31/2019 6:15:17 PM	1	3	NPOC	5.185	1.722	NPOC:1.698mg/L	0	80	
Unknown	NPOC	NPOC_6	LeechTrip20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		12/31/2019 6:20:33 PM	1	1	NPOC	13.56	4.504	NPOC:5.329mg/L	1	80	
Unknown	NPOC	NPOC_6	LeechTrip20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		12/31/2019 6:23:03 PM	1	2	NPOC	15.89	5.278	NPOC:5.329mg/L	0	80	
Unknown	NPOC	NPOC_6	LeechTrip20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		12/31/2019 6:25:33 PM	1	3	NPOC	16.20	5.381	NPOC:5.329mg/L	0	80	
Unknown	NPOC	NPOC_6	LeechTrip20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		12/31/2019 6:28:04 PM	1	4	NPOC	16.04	5.328	NPOC:5.329mg/L	0	80	
Unknown	NPOC	NPOC_7	LeechTrip20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		12/31/2019 6:33:24 PM	1	1	NPOC	14.55	4.833	NPOC:5.118mg/L	1	80	
Unknown	NPOC	NPOC_7	LeechTrip20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		12/31/2019 6:35:54 PM	1	2	NPOC	15.41	5.119	NPOC:5.118mg/L	0	80	
Unknown	NPOC	NPOC_7	LeechTrip20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		12/31/2019 6:38:23 PM	1	3	NPOC	15.44	5.129	NPOC:5.118mg/L	0	80	
