[Header]	
System	UBCECO_TOCVcsh	
File Ver.	2.00	
User		
Date of Creation	6/3/2019 3:26:12 PM	
Comments		

[System]	
Detector	Combustion	
Catalyst	High Sensitivity	
ASI Tray	40 mL Vials	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Conc.	Result	Excluded	Inj. Vol.	
Unknown	NPOC	NPOC_5	LeechTrip8	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/3/2019 4:32:01 PM	1	1	NPOC	17.68	6.504	NPOC:6.473mg/L	0	80	
Unknown	NPOC	NPOC_5	LeechTrip8	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/3/2019 4:34:32 PM	1	2	NPOC	17.85	6.566	NPOC:6.473mg/L	0	80	
Unknown	NPOC	NPOC_5	LeechTrip8	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/3/2019 4:36:45 PM	1	3	NPOC	13.47	4.955	NPOC:6.473mg/L	1	80	
Unknown	NPOC	NPOC_5	LeechTrip8	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/3/2019 4:39:18 PM	1	4	NPOC	17.26	6.349	NPOC:6.473mg/L	0	80	
Unknown	NPOC	NPOC_6	LeechTrip8	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/3/2019 4:44:53 PM	1	1	NPOC	31.37	11.54	NPOC:12.72mg/L	1	80	
Unknown	NPOC	NPOC_6	LeechTrip8	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/3/2019 4:47:35 PM	1	2	NPOC	34.54	12.71	NPOC:12.72mg/L	0	80	
Unknown	NPOC	NPOC_6	LeechTrip8	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/3/2019 4:50:17 PM	1	3	NPOC	34.46	12.68	NPOC:12.72mg/L	0	80	
Unknown	NPOC	NPOC_6	LeechTrip8	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/3/2019 4:53:03 PM	1	4	NPOC	34.74	12.78	NPOC:12.72mg/L	0	80	
Unknown	NPOC	NPOC_7	LeechTrip8	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/3/2019 4:58:41 PM	1	1	NPOC	32.90	12.10	NPOC:12.30mg/L	0	80	
Unknown	NPOC	NPOC_7	LeechTrip8	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/3/2019 5:01:20 PM	1	2	NPOC	33.25	12.23	NPOC:12.30mg/L	0	80	
