Site Name:  LEECH HEAD
Site Number:    2
Logger:     Capacitive Water Level
Logger S/N:   12040
Logging Started On: 07/12/2018 11:15:00
Scan Time:  00:10:00
Data Saved on:  10/04/2019  09:29:22


Scan No ,Date,Time,       Capacitive Water Level,        ,
        ,        ,        ,        Raw Value,cm,

1,07/12/2018 , 11:15:00,2825,47.63
2,07/12/2018 , 11:25:00,2825,47.63
3,07/12/2018 , 11:35:00,2826,47.68
4,07/12/2018 , 11:45:00,2826,47.68
5,07/12/2018 , 11:55:00,2827,47.74
6,07/12/2018 , 12:05:00,2825,47.63
7,07/12/2018 , 12:15:00,2825,47.63
8,07/12/2018 , 12:25:00,2825,47.63
9,07/12/2018 , 12:35:00,2824,47.58
10,07/12/2018 , 12:45:00,2825,47.63
11,07/12/2018 , 12:55:00,2825,47.63
12,07/12/2018 , 13:05:00,2825,47.63
13,07/12/2018 , 13:15:00,2824,47.58
14,07/12/2018 , 13:25:00,2824,47.58
15,07/12/2018 , 13:35:00,2825,47.63
16,07/12/2018 , 13:45:00,2823,47.53
17,07/12/2018 , 13:55:00,2824,47.58
18,07/12/2018 , 14:05:00,2823,47.53
19,07/12/2018 , 14:15:00,2824,47.58
20,07/12/2018 , 14:25:00,2823,47.53
21,07/12/2018 , 14:35:00,2823,47.53
22,07/12/2018 , 14:45:00,2824,47.58
23,07/12/2018 , 14:55:00,2823,47.53
24,07/12/2018 , 15:05:00,2824,47.58
25,07/12/2018 , 15:15:00,2824,47.58
26,07/12/2018 , 15:25:00,2824,47.58
27,07/12/2018 , 15:35:00,2823,47.53
28,07/12/2018 , 15:45:00,2822,47.48
29,07/12/2018 , 15:55:00,2823,47.53
30,07/12/2018 , 16:05:00,2822,47.48
31,07/12/2018 , 16:15:00,2822,47.48
32,07/12/2018 , 16:25:00,2823,47.53
33,07/12/2018 , 16:35:00,2823,47.53
34,07/12/2018 , 16:45:00,2822,47.48
35,07/12/2018 , 16:55:00,2822,47.48
36,07/12/2018 , 17:05:00,2822,47.48
37,07/12/2018 , 17:15:00,2822,47.48
38,07/12/2018 , 17:25:00,2821,47.42
39,07/12/2018 , 17:35:00,2821,47.42
40,07/12/2018 , 17:45:00,2821,47.42
41,07/12/2018 , 17:55:00,2821,47.42
42,07/12/2018 , 18:05:00,2821,47.42
43,07/12/2018 , 18:15:00,2820,47.37
44,07/12/2018 , 18:25:00,2821,47.42
45,07/12/2018 , 18:35:00,2821,47.42
46,07/12/2018 , 18:45:00,2820,47.37
47,07/12/2018 , 18:55:00,2821,47.42
48,07/12/2018 , 19:05:00,2820,47.37
49,07/12/2018 , 19:15:00,2820,47.37
50,07/12/2018 , 19:25:00,2820,47.37
51,07/12/2018 , 19:35:00,2820,47.37
52,07/12/2018 , 19:45:00,2820,47.37
53,07/12/2018 , 19:55:00,2820,47.37
54,07/12/2018 , 20:05:00,2819,47.32
55,07/12/2018 , 20:15:00,2820,47.37
56,07/12/2018 , 20:25:00,2819,47.32
