Site Name:  WEST LEECH
Site Number:    5
Logger:     Capacitive Water Level
Logger S/N:   12038
Logging Started On: 26/10/2018 13:45:00
Scan Time:  00:10:00
Data Saved on:  07/11/2018  09:21:43


Scan No ,Date,Time,       Capacitive Water Level,        ,
        ,        ,        ,        Raw Value,cm,

1,26/10/2018 , 13:45:00,2304,19.53
2,26/10/2018 , 13:55:00,2308,19.74
3,26/10/2018 , 14:05:00,2308,19.74
4,26/10/2018 , 14:15:00,2308,19.74
5,26/10/2018 , 14:25:00,2300,19.33
6,26/10/2018 , 14:35:00,2304,19.53
7,26/10/2018 , 14:45:00,2302,19.43
8,26/10/2018 , 14:55:00,2303,19.48
9,26/10/2018 , 15:05:00,2303,19.48
10,26/10/2018 , 15:15:00,2303,19.48
11,26/10/2018 , 15:25:00,2302,19.43
12,26/10/2018 , 15:35:00,2299,19.27
13,26/10/2018 , 15:45:00,2299,19.27
14,26/10/2018 , 15:55:00,2298,19.22
15,26/10/2018 , 16:05:00,2299,19.27
16,26/10/2018 , 16:15:00,2299,19.27
17,26/10/2018 , 16:25:00,2299,19.27
18,26/10/2018 , 16:35:00,2299,19.27
19,26/10/2018 , 16:45:00,2299,19.27
20,26/10/2018 , 16:55:00,2297,19.17
21,26/10/2018 , 17:05:00,2293,18.96
22,26/10/2018 , 17:15:00,2293,18.96
23,26/10/2018 , 17:25:00,2293,18.96
24,26/10/2018 , 17:35:00,2293,18.96
25,26/10/2018 , 17:45:00,2292,18.91
26,26/10/2018 , 17:55:00,2293,18.96
27,26/10/2018 , 18:05:00,2290,18.81
28,26/10/2018 , 18:15:00,2289,18.76
29,26/10/2018 , 18:25:00,2288,18.7
30,26/10/2018 , 18:35:00,2288,18.7
31,26/10/2018 , 18:45:00,2284,18.5
32,26/10/2018 , 18:55:00,2282,18.39
33,26/10/2018 , 19:05:00,2285,18.55
34,26/10/2018 , 19:15:00,2284,18.5
35,26/10/2018 , 19:25:00,2283,18.44
36,26/10/2018 , 19:35:00,2280,18.29
37,26/10/2018 , 19:45:00,2279,18.24
38,26/10/2018 , 19:55:00,2280,18.29
39,26/10/2018 , 20:05:00,2280,18.29
40,26/10/2018 , 20:15:00,2278,18.18
41,26/10/2018 , 20:25:00,2275,18.03
42,26/10/2018 , 20:35:00,2275,18.03
43,26/10/2018 , 20:45:00,2275,18.03
44,26/10/2018 , 20:55:00,2274,17.98
45,26/10/2018 , 21:05:00,2272,17.87
46,26/10/2018 , 21:15:00,2272,17.87
47,26/10/2018 , 21:25:00,2272,17.87
48,26/10/2018 , 21:35:00,2272,17.87
49,26/10/2018 , 21:45:00,2271,17.82
50,26/10/2018 , 21:55:00,2269,17.72
51,26/10/2018 , 22:05:00,2266,17.56
52,26/10/2018 , 22:15:00,2266,17.56
53,26/10/2018 , 22:25:00,2267,17.61
54,26/10/2018 , 22:35:00,2266,17.56
55,26/10/2018 , 22:45:00,2266,17.56
56,26/10/2018 , 22:55:00,2265,17.51
57,26/10/2018 , 23:05:00,2262,17.35
58,26/10/2018 , 23:15:00,2262,17.35
59,26/10/2018 , 23:25:00,2262,17.35
60,26/10/2018 , 23:35:00,2261,17.3
61,26/10/2018 , 23:45:00,2261,17.3
62,26/10/2018 , 23:55:00,2261,17.3
63,27/10/2018 , 00:05:00,2256,17.04
64,27/10/2018 , 00:15:00,2257,17.1
65,27/10/2018 , 00:25:00,2257,17.1
66,27/10/2018 , 00:35:00,2257,17.1
67,27/10/2018 , 00:45:00,2257,17.1
68,27/10/2018 , 00:55:00,2256,17.04
69,27/10/2018 , 01:05:00,2254,16.94
70,27/10/2018 , 01:15:00,2254,16.94
71,27/10/2018 , 01:25:00,2251,16.78
72,27/10/2018 , 01:35:00,2253,16.89
73,27/10/2018 , 01:45:00,2252,16.84
74,27/10/2018 , 01:55:00,2252,16.84
75,27/10/2018 , 02:05:00,2253,16.89
76,27/10/2018 , 02:15:00,2252,16.84
77,27/10/2018 , 02:25:00,2250,16.73
78,27/10/2018 , 02:35:00,2248,16.63
79,27/10/2018 , 02:45:00,2248,16.63
80,27/10/2018 , 02:55:00,2248,16.63
81,27/10/2018 , 03:05:00,2247,16.58
82,27/10/2018 , 03:15:00,2246,16.52
83,27/10/2018 , 03:25:00,2245,16.47
84,27/10/2018 , 03:35:00,2245,16.47
85,27/10/2018 , 03:45:00,2245,16.47
86,27/10/2018 , 03:55:00,2243,16.37
87,27/10/2018 , 04:05:00,2243,16.37
88,27/10/2018 , 04:15:00,2242,16.32
89,27/10/2018 , 04:25:00,2242,16.32
90,27/10/2018 , 04:35:00,2242,16.32
91,27/10/2018 , 04:45:00,2242,16.32
92,27/10/2018 , 04:55:00,2242,16.32
93,27/10/2018 , 05:05:00,2242,16.32
94,27/10/2018 , 05:15:00,2242,16.32
95,27/10/2018 , 05:25:00,2242,16.32
96,27/10/2018 , 05:35:00,2242,16.32
97,27/10/2018 , 05:45:00,2242,16.32
98,27/10/2018 , 05:55:00,2242,16.32
99,27/10/2018 , 06:05:00,2242,16.32
100,27/10/2018 , 06:15:00,2242,16.32
101,27/10/2018 , 06:25:00,2241,16.27
102,27/10/2018 , 06:35:00,2242,16.32
103,27/10/2018 , 06:45:00,2242,16.32
104,27/10/2018 , 06:55:00,2241,16.27
105,27/10/2018 , 07:05:00,2241,16.27
106,27/10/2018 , 07:15:00,2241,16.27
107,27/10/2018 , 07:25:00,2239,16.16
108,27/10/2018 , 07:35:00,2238,16.11
109,27/10/2018 , 07:45:00,2237,16.06
110,27/10/2018 , 07:55:00,2236,16.01
111,27/10/2018 , 08:05:00,2236,16.01
112,27/10/2018 , 08:15:00,2236,16.01
113,27/10/2018 , 08:25:00,2235,15.95
114,27/10/2018 , 08:35:00,2235,15.95
115,27/10/2018 , 08:45:00,2234,15.9
116,27/10/2018 , 08:55:00,2234,15.9
117,27/10/2018 , 09:05:00,2234,15.9
118,27/10/2018 , 09:15:00,2233,15.85
119,27/10/2018 , 09:25:00,2234,15.9
120,27/10/2018 , 09:35:00,2234,15.9
121,27/10/2018 , 09:45:00,2233,15.85
122,27/10/2018 , 09:55:00,2232,15.8
123,27/10/2018 , 10:05:00,2232,15.8
124,27/10/2018 , 10:15:00,2232,15.8
125,27/10/2018 , 10:25:00,2232,15.8
126,27/10/2018 , 10:35:00,2231,15.75
127,27/10/2018 , 10:45:00,2231,15.75
128,27/10/2018 , 10:55:00,2230,15.69
129,27/10/2018 , 11:05:00,2230,15.69
130,27/10/2018 , 11:15:00,2229,15.64
131,27/10/2018 , 11:25:00,2229,15.64
132,27/10/2018 , 11:35:00,2228,15.59
133,27/10/2018 , 11:45:00,2229,15.64
134,27/10/2018 , 11:55:00,2229,15.64
135,27/10/2018 , 12:05:00,2228,15.59
136,27/10/2018 , 12:15:00,2228,15.59
137,27/10/2018 , 12:25:00,2229,15.64
138,27/10/2018 , 12:35:00,2228,15.59
139,27/10/2018 , 12:45:00,2228,15.59
140,27/10/2018 , 12:55:00,2227,15.54
141,27/10/2018 , 13:05:00,2227,15.54
142,27/10/2018 , 13:15:00,2227,15.54
143,27/10/2018 , 13:25:00,2227,15.54
144,27/10/2018 , 13:35:00,2227,15.54
145,27/10/2018 , 13:45:00,2226,15.49
146,27/10/2018 , 13:55:00,2226,15.49
147,27/10/2018 , 14:05:00,2226,15.49
148,27/10/2018 , 14:15:00,2224,15.38
149,27/10/2018 , 14:25:00,2224,15.38
150,27/10/2018 , 14:35:00,2224,15.38
151,27/10/2018 , 14:45:00,2224,15.38
152,27/10/2018 , 14:55:00,2224,15.38
153,27/10/2018 , 15:05:00,2224,15.38
154,27/10/2018 , 15:15:00,2223,15.33
155,27/10/2018 , 15:25:00,2223,15.33
156,27/10/2018 , 15:35:00,2223,15.33
157,27/10/2018 , 15:45:00,2223,15.33
158,27/10/2018 , 15:55:00,2223,15.33
159,27/10/2018 , 16:05:00,2224,15.38
160,27/10/2018 , 16:15:00,2224,15.38
161,27/10/2018 , 16:25:00,2226,15.49
162,27/10/2018 , 16:35:00,2227,15.54
163,27/10/2018 , 16:45:00,2228,15.59
164,27/10/2018 , 16:55:00,2231,15.75
165,27/10/2018 , 17:05:00,2233,15.85
