Site Name:  CHRIS CREEK
Site Number:    3
Logger:     Capacitive Water Level
Logger S/N:   11967
Logging Started On: 21/08/2019 12:20:00
Scan Time:  00:10:00
Data Saved on:  20/09/2019  09:31:45


Scan No ,Date,Time,       Capacitive Water Level,        ,
        ,        ,        ,        Raw Value,cm,

1,21/08/2019 , 12:20:00,1641,11.5
2,21/08/2019 , 12:30:00,1640,11.45
3,21/08/2019 , 12:40:00,1639,11.39
4,21/08/2019 , 12:50:00,1639,11.39
5,21/08/2019 , 13:00:00,1639,11.39
6,21/08/2019 , 13:10:00,1639,11.39
7,21/08/2019 , 13:20:00,1639,11.39
8,21/08/2019 , 13:30:00,1638,11.33
9,21/08/2019 , 13:40:00,1639,11.39
10,21/08/2019 , 13:50:00,1638,11.33
11,21/08/2019 , 14:00:00,1639,11.39
12,21/08/2019 , 14:10:00,1638,11.33
13,21/08/2019 , 14:20:00,1638,11.33
14,21/08/2019 , 14:30:00,1638,11.33
15,21/08/2019 , 14:40:00,1638,11.33
16,21/08/2019 , 14:50:00,1638,11.33
17,21/08/2019 , 15:00:00,1638,11.33
18,21/08/2019 , 15:10:00,1638,11.33
19,21/08/2019 , 15:20:00,1638,11.33
20,21/08/2019 , 15:30:00,1638,11.33
21,21/08/2019 , 15:40:00,1638,11.33
22,21/08/2019 , 15:50:00,1638,11.33
23,21/08/2019 , 16:00:00,1638,11.33
24,21/08/2019 , 16:10:00,1638,11.33
25,21/08/2019 , 16:20:00,1638,11.33
26,21/08/2019 , 16:30:00,1637,11.27
27,21/08/2019 , 16:40:00,1637,11.27
28,21/08/2019 , 16:50:00,1637,11.27
29,21/08/2019 , 17:00:00,1637,11.27
30,21/08/2019 , 17:10:00,1637,11.27
31,21/08/2019 , 17:20:00,1637,11.27
32,21/08/2019 , 17:30:00,1637,11.27
33,21/08/2019 , 17:40:00,1637,11.27
34,21/08/2019 , 17:50:00,1637,11.27
35,21/08/2019 , 18:00:00,1637,11.27
36,21/08/2019 , 18:10:00,1637,11.27
37,21/08/2019 , 18:20:00,1637,11.27
38,21/08/2019 , 18:30:00,1637,11.27
39,21/08/2019 , 18:40:00,1637,11.27
40,21/08/2019 , 18:50:00,1637,11.27
41,21/08/2019 , 19:00:00,1637,11.27
42,21/08/2019 , 19:10:00,1637,11.27
43,21/08/2019 , 19:20:00,1637,11.27
44,21/08/2019 , 19:30:00,1636,11.21
45,21/08/2019 , 19:40:00,1636,11.21
46,21/08/2019 , 19:50:00,1636,11.21
47,21/08/2019 , 20:00:00,1637,11.27
48,21/08/2019 , 20:10:00,1636,11.21
49,21/08/2019 , 20:20:00,1636,11.21
50,21/08/2019 , 20:30:00,1639,11.39
51,21/08/2019 , 20:40:00,1640,11.45
52,21/08/2019 , 20:50:00,1639,11.39
53,21/08/2019 , 21:00:00,1638,11.33
54,21/08/2019 , 21:10:00,1639,11.39
55,21/08/2019 , 21:20:00,1638,11.33
56,21/08/2019 , 21:30:00,1639,11.39
57,21/08/2019 , 21:40:00,1639,11.39
58,21/08/2019 , 21:50:00,1639,11.39
59,21/08/2019 , 22:00:00,1638,11.33
60,21/08/2019 , 22:10:00,1638,11.33
61,21/08/2019 , 22:20:00,1638,11.33
62,21/08/2019 , 22:30:00,1638,11.33
63,21/08/2019 , 22:40:00,1638,11.33
64,21/08/2019 , 22:50:00,1638,11.33
65,21/08/2019 , 23:00:00,1638,11.33
66,21/08/2019 , 23:10:00,1638,11.33
67,21/08/2019 , 23:20:00,1638,11.33
68,21/08/2019 , 23:30:00,1638,11.33
69,21/08/2019 , 23:40:00,1638,11.33
70,21/08/2019 , 23:50:00,1637,11.27
