"Plot Title: cragg-crk_dry"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 10635130, SEN S/N: 10635130)","Coupler Detached (LGR S/N: 10635130, SEN S/N: 10635130)","Coupler Attached (LGR S/N: 10635130, SEN S/N: 10635130)","Stopped (LGR S/N: 10635130, SEN S/N: 10635130)","End Of File (LGR S/N: 10635130, SEN S/N: 10635130)"
121,08/23/19 10:00:00  PM,10.541,,,,
122,08/23/19 10:30:00  PM,9.558,,,,
123,08/23/19 11:00:00  PM,8.817,,,,
124,08/23/19 11:30:00  PM,9.064,,,,
125,08/24/19 12:00:00  AM,8.916,,,,
126,08/24/19 12:30:00  AM,8.643,,,,
127,08/24/19 01:00:00  AM,8.767,,,,
128,08/24/19 01:30:00  AM,9.040,,,,
129,08/24/19 02:00:00  AM,9.089,,,,
130,08/24/19 02:30:00  AM,9.163,,,,
131,08/24/19 03:00:00  AM,9.287,,,,
132,08/24/19 03:30:00  AM,9.460,,,,
133,08/24/19 04:00:00  AM,9.139,,,,
134,08/24/19 04:30:00  AM,8.792,,,,
135,08/24/19 05:00:00  AM,8.369,,,,
136,08/24/19 05:30:00  AM,8.045,,,,
137,08/24/19 06:00:00  AM,8.866,,,,
138,08/24/19 06:30:00  AM,9.682,,,,
139,08/24/19 07:00:00  AM,10.638,,,,
140,08/24/19 07:30:00  AM,11.710,,,,
141,08/24/19 08:00:00  AM,12.944,,,,
142,08/24/19 08:30:00  AM,14.409,,,,
143,08/24/19 09:00:00  AM,15.652,,,,
144,08/24/19 09:30:00  AM,16.249,,,,
145,08/24/19 10:00:00  AM,18.961,,,,
146,08/24/19 10:30:00  AM,22.776,,,,
147,08/24/19 11:00:00  AM,24.315,,,,
148,08/24/19 11:30:00  AM,22.178,,,,
149,08/24/19 12:00:00  PM,19.294,,,,
150,08/24/19 12:30:00  PM,19.984,,,,
151,08/24/19 01:00:00  PM,17.344,,,,
152,08/24/19 01:30:00  PM,23.472,,,,
153,08/24/19 02:00:00  PM,23.112,,,,
154,08/24/19 02:30:00  PM,18.604,,,,
155,08/24/19 03:00:00  PM,17.915,,,,
156,08/24/19 03:30:00  PM,18.343,,,,
157,08/24/19 04:00:00  PM,17.225,,,,
158,08/24/19 04:30:00  PM,16.820,,,,
159,08/24/19 05:00:00  PM,15.581,,,,
160,08/24/19 05:30:00  PM,15.461,,,,
161,08/24/19 06:00:00  PM,15.127,,,,
162,08/24/19 06:30:00  PM,14.170,,,,
163,08/24/19 07:00:00  PM,13.064,,,,
164,08/24/19 07:30:00  PM,12.147,,,,
165,08/24/19 08:00:00  PM,11.321,,,,
166,08/24/19 08:30:00  PM,10.638,,,,
167,08/24/19 09:00:00  PM,10.320,,,,
168,08/24/19 09:30:00  PM,9.509,,,,
169,08/24/19 10:00:00  PM,8.990,,,,
170,08/24/19 10:30:00  PM,8.817,,,,
171,08/24/19 11:00:00  PM,8.618,,,,
172,08/24/19 11:30:00  PM,8.494,,,,
173,08/25/19 12:00:00  AM,8.792,,,,
174,08/25/19 12:30:00  AM,8.817,,,,
175,08/25/19 01:00:00  AM,8.593,,,,
176,08/25/19 01:30:00  AM,8.220,,,,
177,08/25/19 02:00:00  AM,7.569,,,,
178,08/25/19 02:30:00  AM,6.965,,,,
179,08/25/19 03:00:00  AM,6.408,,,,
180,08/25/19 03:30:00  AM,5.924,,,,
181,08/25/19 04:00:00  AM,5.591,,,,
182,08/25/19 04:30:00  AM,5.282,,,,
183,08/25/19 05:00:00  AM,4.973,,,,
184,08/25/19 05:30:00  AM,4.636,,,,
185,08/25/19 06:00:00  AM,4.869,,,,
186,08/25/19 06:30:00  AM,5.050,,,,
187,08/25/19 07:00:00  AM,5.437,,,,
188,08/25/19 07:30:00  AM,6.153,,,,
189,08/25/19 08:00:00  AM,7.318,,,,
190,08/25/19 08:30:00  AM,9.657,,,,
191,08/25/19 09:00:00  AM,12.558,,,,
192,08/25/19 09:30:00  AM,15.629,,,,
193,08/25/19 10:00:00  AM,20.222,,,,
194,08/25/19 10:30:00  AM,22.298,,,,
195,08/25/19 11:00:00  AM,27.014,,,,
196,08/25/19 11:30:00  AM,30.824,,,,
197,08/25/19 12:00:00  PM,30.900,,,,
198,08/25/19 12:30:00  PM,29.515,,,,
199,08/25/19 01:00:00  PM,24.315,,,,
200,08/25/19 01:30:00  PM,20.341,,,,
201,08/25/19 02:00:00  PM,20.079,,,,
202,08/25/19 02:30:00  PM,19.579,,,,
203,08/25/19 03:00:00  PM,20.198,,,,
204,08/25/19 03:30:00  PM,19.651,,,,
205,08/25/19 04:00:00  PM,18.152,,,,
206,08/25/19 04:30:00  PM,17.534,,,,
207,08/25/19 05:00:00  PM,16.296,,,,
208,08/25/19 05:30:00  PM,14.625,,,,
209,08/25/19 06:00:00  PM,13.305,,,,
210,08/25/19 06:30:00  PM,12.364,,,,
211,08/25/19 07:00:00  PM,11.516,,,,
212,08/25/19 07:30:00  PM,10.761,,,,
213,08/25/19 08:00:00  PM,10.173,,,,
214,08/25/19 08:30:00  PM,9.657,,,,
215,08/25/19 09:00:00  PM,9.287,,,,
216,08/25/19 09:30:00  PM,8.941,,,,
217,08/25/19 10:00:00  PM,8.618,,,,
218,08/25/19 10:30:00  PM,8.170,,,,
219,08/25/19 11:00:00  PM,7.745,,,,
220,08/25/19 11:30:00  PM,7.393,,,,
221,08/26/19 12:00:00  AM,7.066,,,,
222,08/26/19 12:30:00  AM,6.813,,,,
223,08/26/19 01:00:00  AM,6.535,,,,
224,08/26/19 01:30:00  AM,6.331,,,,
225,08/26/19 02:00:00  AM,6.077,,,,
226,08/26/19 02:30:00  AM,5.949,,,,
227,08/26/19 03:00:00  AM,5.745,,,,
228,08/26/19 03:30:00  AM,5.591,,,,
229,08/26/19 04:00:00  AM,5.334,,,,
230,08/26/19 04:30:00  AM,5.076,,,,
231,08/26/19 05:00:00  AM,4.792,,,,
232,08/26/19 05:30:00  AM,4.584,,,,
233,08/26/19 06:00:00  AM,4.480,,,,
234,08/26/19 06:30:00  AM,4.766,,,,
235,08/26/19 07:00:00  AM,5.360,,,,
236,08/26/19 07:30:00  AM,6.433,,,,
237,08/26/19 08:00:00  AM,8.020,,,,
238,08/26/19 08:30:00  AM,10.051,,,,
239,08/26/19 09:00:00  AM,12.509,,,,
240,08/26/19 09:30:00  AM,14.840,,,,
241,08/26/19 10:00:00  AM,19.912,,,,
242,08/26/19 10:30:00  AM,24.726,,,,
243,08/26/19 11:00:00  AM,28.394,,,,
244,08/26/19 11:30:00  AM,31.637,,,,
245,08/26/19 12:00:00  PM,33.313,,,,
246,08/26/19 12:30:00  PM,34.783,,,,
247,08/26/19 01:00:00  PM,35.743,,,,
248,08/26/19 01:30:00  PM,36.254,,,,
249,08/26/19 02:00:00  PM,28.990,,,,
250,08/26/19 02:30:00  PM,22.513,,,,
251,08/26/19 03:00:00  PM,21.151,,,,
252,08/26/19 03:30:00  PM,20.984,,,,
253,08/26/19 04:00:00  PM,18.723,,,,
254,08/26/19 04:30:00  PM,17.558,,,,
255,08/26/19 05:00:00  PM,16.558,,,,
256,08/26/19 05:30:00  PM,15.581,,,,
257,08/26/19 06:00:00  PM,14.577,,,,
258,08/26/19 06:30:00  PM,13.594,,,,
259,08/26/19 07:00:00  PM,12.654,,,,
260,08/26/19 07:30:00  PM,11.807,,,,
261,08/26/19 08:00:00  PM,11.029,,,,
262,08/26/19 08:30:00  PM,10.345,,,,
263,08/26/19 09:00:00  PM,9.706,,,,
264,08/26/19 09:30:00  PM,9.139,,,,
265,08/26/19 10:00:00  PM,8.643,,,,
266,08/26/19 10:30:00  PM,8.245,,,,
267,08/26/19 11:00:00  PM,7.820,,,,
268,08/26/19 11:30:00  PM,7.444,,,,
269,08/27/19 12:00:00  AM,7.066,,,,
270,08/27/19 12:30:00  AM,6.889,,,,
271,08/27/19 01:00:00  AM,6.611,,,,
272,08/27/19 01:30:00  AM,6.331,,,,
273,08/27/19 02:00:00  AM,6.102,,,,
274,08/27/19 02:30:00  AM,6.026,,,,
275,08/27/19 03:00:00  AM,5.770,,,,
276,08/27/19 03:30:00  AM,5.719,,,,
277,08/27/19 04:00:00  AM,5.693,,,,
278,08/27/19 04:30:00  AM,5.514,,,,
279,08/27/19 05:00:00  AM,5.437,,,,
280,08/27/19 05:30:00  AM,5.514,,,,
281,08/27/19 06:00:00  AM,5.693,,,,
282,08/27/19 06:30:00  AM,5.975,,,,
283,08/27/19 07:00:00  AM,6.535,,,,
284,08/27/19 07:30:00  AM,7.569,,,,
285,08/27/19 08:00:00  AM,9.336,,,,
286,08/27/19 08:30:00  AM,11.686,,,,
287,08/27/19 09:00:00  AM,14.050,,,,
288,08/27/19 09:30:00  AM,16.534,,,,
289,08/27/19 10:00:00  AM,22.034,,,,
290,08/27/19 10:30:00  AM,27.210,,,,
291,08/27/19 11:00:00  AM,30.697,,,,
292,08/27/19 11:30:00  AM,34.229,,,,
293,08/27/19 12:00:00  PM,36.552,,,,
294,08/27/19 12:30:00  PM,38.337,,,,
295,08/27/19 01:00:00  PM,39.065,,,,
296,08/27/19 01:30:00  PM,39.800,,,,
297,08/27/19 02:00:00  PM,32.587,,,,
298,08/27/19 02:30:00  PM,26.353,,,,
299,08/27/19 03:00:00  PM,24.702,,,,
300,08/27/19 03:30:00  PM,23.376,,,,
301,08/27/19 04:00:00  PM,21.413,,,,
302,08/27/19 04:30:00  PM,20.365,,,,
303,08/27/19 05:00:00  PM,19.555,,,,
304,08/27/19 05:30:00  PM,18.557,,,,
305,08/27/19 06:00:00  PM,17.439,,,,
306,08/27/19 06:30:00  PM,16.392,,,,
307,08/27/19 07:00:00  PM,15.390,,,,
308,08/27/19 07:30:00  PM,14.481,,,,
309,08/27/19 08:00:00  PM,13.714,,,,
310,08/27/19 08:30:00  PM,13.088,,,,
311,08/27/19 09:00:00  PM,12.509,,,,
312,08/27/19 09:30:00  PM,12.025,,,,
313,08/27/19 10:00:00  PM,11.807,,,,
314,08/27/19 10:30:00  PM,11.467,,,,
315,08/27/19 11:00:00  PM,11.127,,,,
316,08/27/19 11:30:00  PM,10.736,,,,
317,08/28/19 12:00:00  AM,10.492,,,,
318,08/28/19 12:30:00  AM,10.100,,,,
319,08/28/19 01:00:00  AM,9.780,,,,
320,08/28/19 01:30:00  AM,9.509,,,,
321,08/28/19 02:00:00  AM,9.213,,,,
322,08/28/19 02:30:00  AM,8.916,,,,
323,08/28/19 03:00:00  AM,8.618,,,,
324,08/28/19 03:30:00  AM,8.369,,,,
325,08/28/19 04:00:00  AM,8.145,,,,
326,08/28/19 04:30:00  AM,7.945,,,,
327,08/28/19 05:00:00  AM,7.745,,,,
328,08/28/19 05:30:00  AM,7.544,,,,
329,08/28/19 06:00:00  AM,7.444,,,,
330,08/28/19 06:30:00  AM,7.594,,,,
331,08/28/19 07:00:00  AM,7.895,,,,
332,08/28/19 07:30:00  AM,8.916,,,,
333,08/28/19 08:00:00  AM,10.541,,,,
334,08/28/19 08:30:00  AM,12.703,,,,
335,08/28/19 09:00:00  AM,15.294,,,,
336,08/28/19 09:30:00  AM,17.986,,,,
337,08/28/19 10:00:00  AM,23.064,,,,
338,08/28/19 10:30:00  AM,28.245,,,,
339,08/28/19 11:00:00  AM,32.717,,,,
340,08/28/19 11:30:00  AM,35.022,,,,
341,08/28/19 12:00:00  PM,37.508,,,,
342,08/28/19 12:30:00  PM,36.987,,,,
343,08/28/19 01:00:00  PM,36.552,,,,
344,08/28/19 01:30:00  PM,38.840,,,,
345,08/28/19 02:00:00  PM,34.097,,,,
346,08/28/19 02:30:00  PM,29.640,,,,
347,08/28/19 03:00:00  PM,27.801,,,,
348,08/28/19 03:30:00  PM,26.158,,,,
349,08/28/19 04:00:00  PM,24.002,,,,
350,08/28/19 04:30:00  PM,23.040,,,,
351,08/28/19 05:00:00  PM,21.008,,,,
352,08/28/19 05:30:00  PM,19.722,,,,
353,08/28/19 06:00:00  PM,18.580,,,,
354,08/28/19 06:30:00  PM,17.486,,,,
355,08/28/19 07:00:00  PM,16.392,,,,
356,08/28/19 07:30:00  PM,15.390,,,,
357,08/28/19 08:00:00  PM,14.577,,,,
358,08/28/19 08:30:00  PM,13.930,,,,
359,08/28/19 09:00:00  PM,13.305,,,,
360,08/28/19 09:30:00  PM,12.703,,,,
361,08/28/19 10:00:00  PM,12.098,,,,
362,08/28/19 10:30:00  PM,11.540,,,,
363,08/28/19 11:00:00  PM,11.029,,,,
364,08/28/19 11:30:00  PM,10.565,,,,
365,08/29/19 12:00:00  AM,10.124,,,,
366,08/29/19 12:30:00  AM,9.805,,,,
367,08/29/19 01:00:00  AM,9.534,,,,
368,08/29/19 01:30:00  AM,9.361,,,,
369,08/29/19 02:00:00  AM,9.089,,,,
370,08/29/19 02:30:00  AM,8.817,,,,
371,08/29/19 03:00:00  AM,8.568,,,,
372,08/29/19 03:30:00  AM,8.319,,,,
373,08/29/19 04:00:00  AM,8.045,,,,
374,08/29/19 04:30:00  AM,7.845,,,,
375,08/29/19 05:00:00  AM,7.670,,,,
376,08/29/19 05:30:00  AM,7.494,,,,
377,08/29/19 06:00:00  AM,7.494,,,,
378,08/29/19 06:30:00  AM,7.645,,,,
379,08/29/19 07:00:00  AM,8.170,,,,
380,08/29/19 07:30:00  AM,9.336,,,,
381,08/29/19 08:00:00  AM,10.980,,,,
382,08/29/19 08:30:00  AM,12.243,,,,
383,08/29/19 09:00:00  AM,13.810,,,,
384,08/29/19 09:30:00  AM,16.344,,,,
385,08/29/19 10:00:00  AM,22.729,,,,
386,08/29/19 10:30:00  AM,28.444,,,,
387,08/29/19 11:00:00  AM,32.098,,,,
388,08/29/19 11:30:00  AM,34.598,,,,
389,08/29/19 12:00:00  PM,36.471,,,,
390,08/29/19 12:30:00  PM,37.453,,,,
391,08/29/19 01:00:00  PM,38.532,,,,
392,08/29/19 01:30:00  PM,39.630,,,,
393,08/29/19 02:00:00  PM,31.026,,,,
394,08/29/19 02:30:00  PM,26.867,,,,
395,08/29/19 03:00:00  PM,24.243,,,,
396,08/29/19 03:30:00  PM,23.208,,,,
397,08/29/19 04:00:00  PM,22.633,,,,
398,08/29/19 04:30:00  PM,21.843,,,,
399,08/29/19 05:00:00  PM,19.960,,,,
400,08/29/19 05:30:00  PM,18.818,,,,
401,08/29/19 06:00:00  PM,17.938,,,,
402,08/29/19 06:30:00  PM,17.391,,,,
403,08/29/19 07:00:00  PM,16.725,,,,
404,08/29/19 07:30:00  PM,16.129,,,,
405,08/29/19 08:00:00  PM,16.201,,,,
406,08/29/19 08:30:00  PM,16.058,,,,
407,08/29/19 09:00:00  PM,15.676,,,,
408,08/29/19 09:30:00  PM,15.963,,,,
409,08/29/19 10:00:00  PM,16.320,,,,
410,08/29/19 10:30:00  PM,16.225,,,,
411,08/29/19 11:00:00  PM,16.177,,,,
412,08/29/19 11:30:00  PM,16.129,,,,
413,08/30/19 12:00:00  AM,15.724,,,,
414,08/30/19 12:30:00  AM,15.414,,,,
415,08/30/19 01:00:00  AM,14.745,,,,
416,08/30/19 01:30:00  AM,14.984,,,,
417,08/30/19 02:00:00  AM,15.438,,,,
418,08/30/19 02:30:00  AM,15.581,,,,
419,08/30/19 03:00:00  AM,15.390,,,,
420,08/30/19 03:30:00  AM,15.270,,,,
421,08/30/19 04:00:00  AM,15.366,,,,
422,08/30/19 04:30:00  AM,15.031,,,,
423,08/30/19 05:00:00  AM,14.960,,,,
