[Header]	
System	UBCECO_TOCVcsh	
File Ver.	2.00	
User		
Date of Creation	6/13/2019 2:47:04 PM	
Comments		

[System]	
Detector	Combustion	
Catalyst	High Sensitivity	
ASI Tray	40 mL Vials	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Conc.	Result	Excluded	Inj. Vol.	
Unknown	NPOC	NPOC_4	Leech-trip9	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/13/2019 3:46:02 PM	1	5	NPOC	18.76	6.901	NPOC:6.842mg/L	0	80	
Unknown	NPOC	NPOC_5	Leech-trip9	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/13/2019 3:51:29 PM	1	1	NPOC	32.02	11.78	NPOC:12.81mg/L	1	80	
Unknown	NPOC	NPOC_5	Leech-trip9	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/13/2019 3:54:05 PM	1	2	NPOC	33.93	12.48	NPOC:12.81mg/L	0	80	
Unknown	NPOC	NPOC_5	Leech-trip9	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/13/2019 3:56:45 PM	1	3	NPOC	28.01	10.30	NPOC:12.81mg/L	1	80	
Unknown	NPOC	NPOC_5	Leech-trip9	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/13/2019 3:59:29 PM	1	4	NPOC	34.31	12.62	NPOC:12.81mg/L	0	80	
Unknown	NPOC	NPOC_5	Leech-trip9	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/13/2019 4:02:12 PM	1	5	NPOC	36.21	13.32	NPOC:12.81mg/L	0	80	
Unknown	NPOC	NPOC_6	Leech-trip9	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/13/2019 4:07:23 PM	1	1	NPOC	20.05	7.376	NPOC:6.766mg/L	1	80	
Unknown	NPOC	NPOC_6	Leech-trip9	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/13/2019 4:09:46 PM	1	2	NPOC	18.68	6.872	NPOC:6.766mg/L	0	80	
Unknown	NPOC	NPOC_6	Leech-trip9	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/13/2019 4:12:08 PM	1	3	NPOC	17.73	6.522	NPOC:6.766mg/L	1	80	
Unknown	NPOC	NPOC_6	Leech-trip9	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/13/2019 4:14:33 PM	1	4	NPOC	18.22	6.702	NPOC:6.766mg/L	0	80	
Unknown	NPOC	NPOC_6	Leech-trip9	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/13/2019 4:16:51 PM	1	5	NPOC	18.28	6.724	NPOC:6.766mg/L	0	80	
Unknown	NPOC	NPOC_7	Leech-trip9	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/13/2019 4:22:16 PM	1	1	NPOC	27.01	9.936	NPOC:10.26mg/L	1	80	
Unknown	NPOC	NPOC_7	Leech-trip9	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/13/2019 4:24:55 PM	1	2	NPOC	28.25	10.39	NPOC:10.26mg/L	0	80	
Unknown	NPOC	NPOC_7	Leech-trip9	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/13/2019 4:27:25 PM	1	3	NPOC	27.35	10.06	NPOC:10.26mg/L	0	80	
