StationName,DateTime,Temp_C,Rh_percent,Rn_mm,Mx_Spd_kph,Dir_deg
FWx Chris Creek,2018-12-07 12:15,2.8,49,0,4.8,265
FWx Chris Creek,2018-12-07 12:30,3.6,47,0,6.4,206
FWx Chris Creek,2018-12-07 12:45,3.7,46,0,9.9,147
FWx Chris Creek,2018-12-07 13:00,4.1,45,0,8.8,186
FWx Chris Creek,2018-12-07 13:15,3.4,49,0,7.1,253
FWx Chris Creek,2018-12-07 13:30,2.6,52,0,7.7,235
FWx Chris Creek,2018-12-07 13:45,1.2,59,0,7.4,238
FWx Chris Creek,2018-12-07 14:00,1.1,61,0,3.3,275
FWx Chris Creek,2018-12-07 14:15,1,60,0,5.3,211
FWx Chris Creek,2018-12-07 14:30,1.4,58,0,5.9,238
FWx Chris Creek,2018-12-07 14:45,0.8,64,0,6,279
FWx Chris Creek,2018-12-07 15:00,0.3,68,0,5.3,237
FWx Chris Creek,2018-12-07 15:15,0,70,0,2.6,203
FWx Chris Creek,2018-12-07 15:30,-0.2,71,0,5.4,217
FWx Chris Creek,2018-12-07 15:45,-0.7,77,0,3.2,299
FWx Chris Creek,2018-12-07 16:00,-1.2,78,0,2.6,6
FWx Chris Creek,2018-12-07 16:15,-1.4,72,0,2.4,41
FWx Chris Creek,2018-12-07 16:30,-1.6,79,0,3.4,300
FWx Chris Creek,2018-12-07 16:45,-1.8,80,0,3.7,6
FWx Chris Creek,2018-12-07 17:00,-1.8,77,0,1.7,140
FWx Chris Creek,2018-12-07 17:15,-1.7,78,0,2.8,51
FWx Chris Creek,2018-12-07 17:30,-1.5,72,0,3.5,334
FWx Chris Creek,2018-12-07 17:45,-1.4,76,0,2.8,24
FWx Chris Creek,2018-12-07 18:00,-1.5,80,0,1.8,289
FWx Chris Creek,2018-12-07 18:15,-1.7,80,0,2.6,26
FWx Chris Creek,2018-12-07 18:30,-1.7,81,0,3.5,240
FWx Chris Creek,2018-12-07 18:45,-1.6,77,0,3,53
FWx Chris Creek,2018-12-07 19:00,-1.4,79,0,3,288
FWx Chris Creek,2018-12-07 19:15,-1.4,77,0,2.3,259
FWx Chris Creek,2018-12-07 19:30,-1.5,74,0,2.2,280
FWx Chris Creek,2018-12-07 19:45,-1.5,78,0,2.5,26
FWx Chris Creek,2018-12-07 20:00,-1.3,75,0,2.1,89
FWx Chris Creek,2018-12-07 20:15,-1.2,75,0,2.1,303
FWx Chris Creek,2018-12-07 20:30,-1.1,70,0,1.6,301
FWx Chris Creek,2018-12-07 20:45,-1.1,71,0,2.3,79
FWx Chris Creek,2018-12-07 21:00,-1.1,73,0,1.9,15
FWx Chris Creek,2018-12-07 21:15,-1.3,74,0,2,36
FWx Chris Creek,2018-12-07 21:30,-1.3,79,0,2.9,161
FWx Chris Creek,2018-12-07 21:45,-1.1,70,0,4.8,52
FWx Chris Creek,2018-12-07 22:00,-1.1,74,0,3.2,336
FWx Chris Creek,2018-12-07 22:15,-0.9,69,0,0.6,15
FWx Chris Creek,2018-12-07 22:30,-0.8,70,0,2.3,86
FWx Chris Creek,2018-12-07 22:45,-0.6,71,0,3.6,272
FWx Chris Creek,2018-12-07 23:00,-0.6,69,0,4.7,41
FWx Chris Creek,2018-12-07 23:15,0,72,0,4.8,19
FWx Chris Creek,2018-12-07 23:30,-0.8,76,0,4.6,178
FWx Chris Creek,2018-12-07 23:45,-1.1,74,0,3,77
FWx Chris Creek,2018-12-08 0:00,-0.7,72,0,3.1,216
FWx Chris Creek,2018-12-08 0:15,-0.8,70,0,1.6,103
FWx Chris Creek,2018-12-08 0:30,-0.8,74,0,3.1,208
FWx Chris Creek,2018-12-08 0:45,0.4,66,0,8.6,3
FWx Chris Creek,2018-12-08 1:00,0.7,69,0,7.7,347
FWx Chris Creek,2018-12-08 1:15,0.8,66,0,6.5,2
FWx Chris Creek,2018-12-08 1:30,0.5,76,0,6.7,1
FWx Chris Creek,2018-12-08 1:45,-0.2,74,0,2.5,135
FWx Chris Creek,2018-12-08 2:00,-0.1,78,0,3.1,277
FWx Chris Creek,2018-12-08 2:15,-0.2,79,0,3.3,162
FWx Chris Creek,2018-12-08 2:30,0.1,74,0,4.3,300
FWx Chris Creek,2018-12-08 2:45,0,78,0,3,170
FWx Chris Creek,2018-12-08 3:00,0,78,0,2.3,19
FWx Chris Creek,2018-12-08 3:15,-0.2,87,0,2.7,254
FWx Chris Creek,2018-12-08 3:30,-0.3,90,0,2.4,209
FWx Chris Creek,2018-12-08 3:45,-0.4,92,0,1.9,130
FWx Chris Creek,2018-12-08 4:00,-0.5,93,0,2.5,162
FWx Chris Creek,2018-12-08 4:15,-0.5,94,0,3.6,112
FWx Chris Creek,2018-12-08 4:30,-0.5,94,0,4.9,250
FWx Chris Creek,2018-12-08 4:45,-0.5,94,0,4.1,108
FWx Chris Creek,2018-12-08 5:00,-0.5,94,0,4.7,208
FWx Chris Creek,2018-12-08 5:15,-0.5,95,0,3.1,144
FWx Chris Creek,2018-12-08 5:30,-0.3,95,0,1.9,144
FWx Chris Creek,2018-12-08 5:45,-0.3,95,0,2.2,101
FWx Chris Creek,2018-12-08 6:00,-0.3,96,0,3.5,232
FWx Chris Creek,2018-12-08 6:15,-0.2,96,0,2.3,130
FWx Chris Creek,2018-12-08 6:30,-0.1,96,0,1.6,159
FWx Chris Creek,2018-12-08 6:45,-0.1,96,0,3.8,250
FWx Chris Creek,2018-12-08 7:00,-0.1,97,0,2.5,194
FWx Chris Creek,2018-12-08 7:15,-0.1,97,0,2.8,245
FWx Chris Creek,2018-12-08 7:30,-0.1,97,0,1.5,192
FWx Chris Creek,2018-12-08 7:45,-0.1,97,0,3.2,179
FWx Chris Creek,2018-12-08 8:00,-0.1,97,0,1.6,138
FWx Chris Creek,2018-12-08 8:15,0,97,0,2.1,146
FWx Chris Creek,2018-12-08 8:30,0,97,0,1.3,173
FWx Chris Creek,2018-12-08 8:45,0,97,0,0.2,162
FWx Chris Creek,2018-12-08 9:00,0,97,0,0.1,154
FWx Chris Creek,2018-12-08 9:15,0.1,97,0,1.4,89
FWx Chris Creek,2018-12-08 9:30,0.2,97,0.25,0.1,116
FWx Chris Creek,2018-12-08 9:45,0.3,97,0,1.1,251
FWx Chris Creek,2018-12-08 10:00,0.3,97,0,2.9,150
FWx Chris Creek,2018-12-08 10:15,0.4,97,4.32,1.9,235
FWx Chris Creek,2018-12-08 10:30,0.5,97,0.25,3,132
FWx Chris Creek,2018-12-08 10:45,0.7,97,0,0.9,113
FWx Chris Creek,2018-12-08 11:00,0.9,97,0,1.6,68
FWx Chris Creek,2018-12-08 11:15,1.2,97,0,1.4,155
FWx Chris Creek,2018-12-08 11:30,1.5,97,0,1.9,184
FWx Chris Creek,2018-12-08 11:45,1.6,97,0,1.6,198
FWx Chris Creek,2018-12-08 12:00,1.6,97,0,2.5,219
FWx Chris Creek,2018-12-08 12:15,1.9,97,0,1,144
FWx Chris Creek,2018-12-08 12:30,1.7,97,0,4.8,249
FWx Chris Creek,2018-12-08 12:45,2,97,0,2.7,174
FWx Chris Creek,2018-12-08 13:00,1.9,97,0,2.4,152
FWx Chris Creek,2018-12-08 13:15,2.1,97,0,3.6,242
FWx Chris Creek,2018-12-08 13:30,2,97,0,2.5,217
FWx Chris Creek,2018-12-08 13:45,2.1,97,0,3.1,233
FWx Chris Creek,2018-12-08 14:00,2,97,0,3.3,246
FWx Chris Creek,2018-12-08 14:15,1.9,97,0,3,227
FWx Chris Creek,2018-12-08 14:30,1.9,97,0,2.4,205
FWx Chris Creek,2018-12-08 14:45,1.8,97,0,3.3,240
FWx Chris Creek,2018-12-08 15:00,1.8,97,0,1.6,159
FWx Chris Creek,2018-12-08 15:15,1.8,97,0,3.1,218
FWx Chris Creek,2018-12-08 15:30,1.8,98,0,2.2,218
FWx Chris Creek,2018-12-08 15:45,1.8,98,0,2.9,227
FWx Chris Creek,2018-12-08 16:00,1.7,98,0,1.4,291
FWx Chris Creek,2018-12-08 16:15,1.8,98,0,3.1,346
FWx Chris Creek,2018-12-08 16:30,1.8,98,0,5.4,14
FWx Chris Creek,2018-12-08 16:45,1.7,98,0,3.5,340
FWx Chris Creek,2018-12-08 17:00,1.7,98,0,4.4,21
FWx Chris Creek,2018-12-08 17:15,1.7,98,0,4.5,355
FWx Chris Creek,2018-12-08 17:30,1.7,98,0,7.7,322
FWx Chris Creek,2018-12-08 17:45,1.7,98,0,4.5,357
FWx Chris Creek,2018-12-08 18:00,1.8,98,0,7,341
FWx Chris Creek,2018-12-08 18:15,1.9,98,0,7.1,336
FWx Chris Creek,2018-12-08 18:30,2,98,0,5.1,340
FWx Chris Creek,2018-12-08 18:45,1.7,98,0,4.2,217
FWx Chris Creek,2018-12-08 19:00,1.6,98,0,4.5,254
FWx Chris Creek,2018-12-08 19:15,1.7,98,0,6.4,291
FWx Chris Creek,2018-12-08 19:30,1.6,98,0,3.9,180
FWx Chris Creek,2018-12-08 19:45,1.6,98,0,3.6,109
FWx Chris Creek,2018-12-08 20:00,2,98,0,4.9,268
FWx Chris Creek,2018-12-08 20:15,2.4,98,0,8.6,91
FWx Chris Creek,2018-12-08 20:30,2.8,96,0,6.5,99
FWx Chris Creek,2018-12-08 20:45,2.6,95,0,4.5,210
FWx Chris Creek,2018-12-08 21:00,2.6,91,0,5.9,54
FWx Chris Creek,2018-12-08 21:15,2.3,93,0,3.8,352
FWx Chris Creek,2018-12-08 21:30,1.9,94,0,4.9,206
FWx Chris Creek,2018-12-08 21:45,1.8,96,0,7.1,296
FWx Chris Creek,2018-12-08 22:00,1.4,96,0,8.7,70
FWx Chris Creek,2018-12-08 22:15,2.1,93,0,6.8,62
FWx Chris Creek,2018-12-08 22:30,2.1,91,0,5.2,121
FWx Chris Creek,2018-12-08 22:45,1.8,91,0,3.8,20
FWx Chris Creek,2018-12-08 23:00,1.7,91,0,8.5,293
FWx Chris Creek,2018-12-08 23:15,1.8,89,0,6.7,32
FWx Chris Creek,2018-12-08 23:30,1.1,94,0,3.9,277
FWx Chris Creek,2018-12-08 23:45,0.6,95,0,5.2,248
FWx Chris Creek,2018-12-09 0:00,0.6,96,0,2,30
FWx Chris Creek,2018-12-09 0:15,0.5,96,0,3.3,290
FWx Chris Creek,2018-12-09 0:30,0.5,96,0,3.5,256
FWx Chris Creek,2018-12-09 0:45,0.6,96,0,3.8,206
FWx Chris Creek,2018-12-09 1:00,0.9,97,0,4.3,342
FWx Chris Creek,2018-12-09 1:15,0.9,96,0,4,238
FWx Chris Creek,2018-12-09 1:30,0.8,96,0,4,241
FWx Chris Creek,2018-12-09 1:45,0.7,97,0,6,298
FWx Chris Creek,2018-12-09 2:00,1.4,94,0,6,275
FWx Chris Creek,2018-12-09 2:15,1.2,95,0,1.9,106
FWx Chris Creek,2018-12-09 2:30,1.8,86,0,7.9,91
FWx Chris Creek,2018-12-09 2:45,2.5,83,0,10,131
FWx Chris Creek,2018-12-09 3:00,2.7,83,0,5.7,104
FWx Chris Creek,2018-12-09 3:15,2.4,85,0,3.6,9
FWx Chris Creek,2018-12-09 3:30,2.8,82,0,8.5,180
FWx Chris Creek,2018-12-09 3:45,3.1,80,0,7.9,256
FWx Chris Creek,2018-12-09 4:00,3.4,81,0,6.5,98
FWx Chris Creek,2018-12-09 4:15,3.7,81,0,8.5,104
FWx Chris Creek,2018-12-09 4:30,3.7,84,0.51,5.9,95
FWx Chris Creek,2018-12-09 4:45,3.3,87,0.25,4.1,251
FWx Chris Creek,2018-12-09 5:00,3.2,88,0.51,7.3,104
FWx Chris Creek,2018-12-09 5:15,3.1,89,0,7.6,105
FWx Chris Creek,2018-12-09 5:30,3,93,0.25,6.5,53
FWx Chris Creek,2018-12-09 5:45,3,93,0,4.8,36
FWx Chris Creek,2018-12-09 6:00,2.8,95,1.02,3.8,106
FWx Chris Creek,2018-12-09 6:15,2.7,95,1.02,5.3,272
FWx Chris Creek,2018-12-09 6:30,2.5,96,0.76,4,75
FWx Chris Creek,2018-12-09 6:45,2.1,96,0.76,2.2,311
FWx Chris Creek,2018-12-09 7:00,1.8,97,0.51,3.3,80
FWx Chris Creek,2018-12-09 7:15,1.7,97,0.51,3.4,290
FWx Chris Creek,2018-12-09 7:30,1.7,97,0.25,0.3,114
FWx Chris Creek,2018-12-09 7:45,1.6,97,0.51,0.7,164
FWx Chris Creek,2018-12-09 8:00,1.6,97,0.25,1.5,293
FWx Chris Creek,2018-12-09 8:15,1.7,97,0.51,0.8,144
FWx Chris Creek,2018-12-09 8:30,1.8,98,1.02,5,52
FWx Chris Creek,2018-12-09 8:45,1.8,98,0.51,3.6,77
FWx Chris Creek,2018-12-09 9:00,2,98,0.76,3,97
FWx Chris Creek,2018-12-09 9:15,2.8,98,0.76,3.6,67
FWx Chris Creek,2018-12-09 9:30,3.5,98,0.76,3.7,68
FWx Chris Creek,2018-12-09 9:45,3.8,98,1.02,4.1,80
FWx Chris Creek,2018-12-09 10:00,4.4,98,1.02,5,103
FWx Chris Creek,2018-12-09 10:15,4.5,98,1.02,5,101
FWx Chris Creek,2018-12-09 10:30,4.7,98,1.02,5.5,107
FWx Chris Creek,2018-12-09 10:45,4.8,98,1.02,3.4,128
FWx Chris Creek,2018-12-09 11:00,5.2,98,1.27,5.1,61
FWx Chris Creek,2018-12-09 11:15,5.3,98,1.02,3.9,70
FWx Chris Creek,2018-12-09 11:30,5.4,98,1.02,4.9,90
FWx Chris Creek,2018-12-09 11:45,5.5,98,1.02,3.9,132
FWx Chris Creek,2018-12-09 12:00,5.6,98,0.76,1.4,30
FWx Chris Creek,2018-12-09 12:15,5.6,98,1.02,3.1,75
FWx Chris Creek,2018-12-09 12:30,5.7,98,0.76,5.9,105
FWx Chris Creek,2018-12-09 12:45,5.6,98,0.76,5.3,128
FWx Chris Creek,2018-12-09 13:00,5.7,98,0.51,4.7,71
FWx Chris Creek,2018-12-09 13:15,5.8,98,0.25,4,93
FWx Chris Creek,2018-12-09 13:30,5.9,98,0.25,2.6,84
FWx Chris Creek,2018-12-09 13:45,5.9,98,0.51,3.7,107
FWx Chris Creek,2018-12-09 14:00,5.8,98,0.51,4.6,110
FWx Chris Creek,2018-12-09 14:15,5.8,97,0.76,3.4,109
FWx Chris Creek,2018-12-09 14:30,5.7,97,0.51,3.4,94
FWx Chris Creek,2018-12-09 14:45,5.6,97,0.51,1.7,68
FWx Chris Creek,2018-12-09 15:00,5.5,97,0.51,4.3,58
FWx Chris Creek,2018-12-09 15:15,5.6,97,0.51,3.6,69
FWx Chris Creek,2018-12-09 15:30,5.5,96,0.25,4.8,114
FWx Chris Creek,2018-12-09 15:45,5.3,96,0.51,1.5,102
FWx Chris Creek,2018-12-09 16:00,5.2,97,0.51,3.1,116
FWx Chris Creek,2018-12-09 16:15,5.1,97,0.25,3.1,126
FWx Chris Creek,2018-12-09 16:30,4.9,97,0.25,4.9,157
FWx Chris Creek,2018-12-09 16:45,4.9,96,0.51,6.2,181
FWx Chris Creek,2018-12-09 17:00,4.8,96,0,3.2,147
FWx Chris Creek,2018-12-09 17:15,4.7,97,0.25,3.2,121
FWx Chris Creek,2018-12-09 17:30,4.5,97,0,0.7,15
FWx Chris Creek,2018-12-09 17:45,4.3,97,0.25,3.1,112
FWx Chris Creek,2018-12-09 18:00,4.3,97,0.25,0.2,126
FWx Chris Creek,2018-12-09 18:15,4.3,98,0,2.7,76
FWx Chris Creek,2018-12-09 18:30,4.4,98,0,6.3,168
FWx Chris Creek,2018-12-09 18:45,4.7,98,0.25,3.2,246
FWx Chris Creek,2018-12-09 19:00,4.7,98,0,4.1,170
FWx Chris Creek,2018-12-09 19:15,4.9,98,0,8.8,193
FWx Chris Creek,2018-12-09 19:30,4.8,97,0,4.6,181
FWx Chris Creek,2018-12-09 19:45,5,97,0.25,5.2,217
FWx Chris Creek,2018-12-09 20:00,5.1,96,0,5.4,230
FWx Chris Creek,2018-12-09 20:15,5.2,96,0,5.9,250
FWx Chris Creek,2018-12-09 20:30,5.2,96,0,6.6,216
FWx Chris Creek,2018-12-09 20:45,5.2,96,0.25,7,229
FWx Chris Creek,2018-12-09 21:00,5,96,0,1.4,115
FWx Chris Creek,2018-12-09 21:15,4.9,96,0.25,5,235
FWx Chris Creek,2018-12-09 21:30,4.9,95,0.25,6.1,217
FWx Chris Creek,2018-12-09 21:45,4.9,94,0,8.4,203
FWx Chris Creek,2018-12-09 22:00,5.3,93,0,14.3,221
FWx Chris Creek,2018-12-09 22:15,5.2,94,0,10.5,230
FWx Chris Creek,2018-12-09 22:30,5.1,93,0,11.3,223
FWx Chris Creek,2018-12-09 22:45,4.9,94,0.25,7.8,223
FWx Chris Creek,2018-12-09 23:00,4.6,95,0,4.9,201
FWx Chris Creek,2018-12-09 23:15,4.6,93,0,6.1,218
FWx Chris Creek,2018-12-09 23:30,4.5,94,0,6.8,205
FWx Chris Creek,2018-12-09 23:45,4.7,93,0.25,6.4,219
FWx Chris Creek,2018-12-10 0:00,4.5,95,0.25,4.8,196
FWx Chris Creek,2018-12-10 0:15,4.4,94,0,8,222
FWx Chris Creek,2018-12-10 0:30,4.2,93,0,4.3,197
FWx Chris Creek,2018-12-10 0:45,3.9,95,0,3.7,200
FWx Chris Creek,2018-12-10 1:00,3.9,95,0,2.2,198
FWx Chris Creek,2018-12-10 1:15,4,95,0.51,2.5,131
FWx Chris Creek,2018-12-10 1:30,3.9,96,0.25,2.6,185
FWx Chris Creek,2018-12-10 1:45,4,96,0,4.8,216
FWx Chris Creek,2018-12-10 2:00,4.1,94,0,5,173
FWx Chris Creek,2018-12-10 2:15,4,93,0.25,5.3,215
FWx Chris Creek,2018-12-10 2:30,3.9,92,0.51,12.4,212
FWx Chris Creek,2018-12-10 2:45,3.6,94,0,2.4,252
FWx Chris Creek,2018-12-10 3:00,3.3,96,0,2.3,64
FWx Chris Creek,2018-12-10 3:15,3.1,96,0.25,2.8,150
FWx Chris Creek,2018-12-10 3:30,3,97,0,1.1,97
FWx Chris Creek,2018-12-10 3:45,2.6,96,0,2.4,34
FWx Chris Creek,2018-12-10 4:00,2.6,97,0.51,3.6,211
FWx Chris Creek,2018-12-10 4:15,2.6,96,0,2.8,145
FWx Chris Creek,2018-12-10 4:30,2.7,96,0,4.3,37
FWx Chris Creek,2018-12-10 4:45,2.5,96,0,3.1,64
FWx Chris Creek,2018-12-10 5:00,2.3,96,0,1.6,52
FWx Chris Creek,2018-12-10 5:15,2.2,97,0,1.2,48
FWx Chris Creek,2018-12-10 5:30,1.8,96,0,0.8,34
FWx Chris Creek,2018-12-10 5:45,1.4,97,0,2.6,33
FWx Chris Creek,2018-12-10 6:00,1.1,97,0,5.1,54
FWx Chris Creek,2018-12-10 6:15,0.4,97,0,4.8,60
FWx Chris Creek,2018-12-10 6:30,1,97,0,2.1,161
FWx Chris Creek,2018-12-10 6:45,1.9,97,0,3.8,209
FWx Chris Creek,2018-12-10 7:00,2.3,97,0,3.1,283
FWx Chris Creek,2018-12-10 7:15,2.3,96,0,2.1,210
FWx Chris Creek,2018-12-10 7:30,2.4,96,0,5,199
FWx Chris Creek,2018-12-10 7:45,2.6,95,0,3.7,193
FWx Chris Creek,2018-12-10 8:00,2.8,94,0.25,2.3,263
FWx Chris Creek,2018-12-10 8:15,2.8,95,0,4.1,309
FWx Chris Creek,2018-12-10 8:30,2.6,95,0.25,2,87
FWx Chris Creek,2018-12-10 8:45,2.5,96,0.25,3.6,127
FWx Chris Creek,2018-12-10 9:00,2.5,96,0,3.6,104
FWx Chris Creek,2018-12-10 9:15,2.4,96,0,9.8,135
FWx Chris Creek,2018-12-10 9:30,2.5,95,0,6.3,154
FWx Chris Creek,2018-12-10 9:45,2.6,95,0,1.9,24
FWx Chris Creek,2018-12-10 10:00,2.6,95,0,2.4,166
FWx Chris Creek,2018-12-10 10:15,3.2,95,0,3.2,230
FWx Chris Creek,2018-12-10 10:30,3.8,94,0,5.8,180
FWx Chris Creek,2018-12-10 10:45,4.2,93,0,4.6,187
FWx Chris Creek,2018-12-10 11:00,4.2,92,0,6.6,185
FWx Chris Creek,2018-12-10 11:15,3.8,92,0,4.4,189
FWx Chris Creek,2018-12-10 11:30,4,89,0,3.4,214
FWx Chris Creek,2018-12-10 11:45,4.1,90,0,5.3,151
FWx Chris Creek,2018-12-10 12:00,4.1,93,0,5.3,158
FWx Chris Creek,2018-12-10 12:15,4.4,92,0,5.5,174
FWx Chris Creek,2018-12-10 12:30,4.4,92,0,4.3,189
FWx Chris Creek,2018-12-10 12:45,4.3,90,0.25,7.8,191
FWx Chris Creek,2018-12-10 13:00,5.4,84,0,5.6,264
FWx Chris Creek,2018-12-10 13:15,5,91,0,5.4,202
FWx Chris Creek,2018-12-10 13:30,4.6,87,0,9.5,208
FWx Chris Creek,2018-12-10 13:45,4.4,85,0,7.9,228
FWx Chris Creek,2018-12-10 14:00,4.1,87,0,7.8,231
FWx Chris Creek,2018-12-10 14:15,3.9,90,0,7.1,229
FWx Chris Creek,2018-12-10 14:30,3.9,91,0,6.8,217
FWx Chris Creek,2018-12-10 14:45,4,89,0,7.4,185
FWx Chris Creek,2018-12-10 15:00,4,89,0,7.9,180
FWx Chris Creek,2018-12-10 15:15,3.9,92,0,5.7,199
FWx Chris Creek,2018-12-10 15:30,4,87,0,7.3,198
FWx Chris Creek,2018-12-10 15:45,3.9,90,0,6.5,186
FWx Chris Creek,2018-12-10 16:00,4.1,87,0,8.4,186
FWx Chris Creek,2018-12-10 16:15,3.9,91,0,8.2,175
FWx Chris Creek,2018-12-10 16:30,3.9,90,0,11.3,181
FWx Chris Creek,2018-12-10 16:45,3.9,90,0,9.1,185
FWx Chris Creek,2018-12-10 17:00,3.7,91,0,5.6,173
FWx Chris Creek,2018-12-10 17:15,3.5,94,0,6.2,160
FWx Chris Creek,2018-12-10 17:30,3.2,96,0,6.1,158
FWx Chris Creek,2018-12-10 17:45,3.2,97,0,7,139
FWx Chris Creek,2018-12-10 18:00,3.1,97,0,8.4,150
FWx Chris Creek,2018-12-10 18:15,3.1,97,0,7.3,122
FWx Chris Creek,2018-12-10 18:30,3.1,97,0,8.7,153
FWx Chris Creek,2018-12-10 18:45,3.1,97,0,7.9,139
FWx Chris Creek,2018-12-10 19:00,3.1,97,0,6.6,114
FWx Chris Creek,2018-12-10 19:15,3.1,97,0,7.1,131
FWx Chris Creek,2018-12-10 19:30,3,97,0,9.4,137
FWx Chris Creek,2018-12-10 19:45,2.9,97,0,9,138
FWx Chris Creek,2018-12-10 20:00,2.9,97,0,8.7,145
FWx Chris Creek,2018-12-10 20:15,3,98,0,7,130
FWx Chris Creek,2018-12-10 20:30,3,98,0,5.8,93
FWx Chris Creek,2018-12-10 20:45,3,98,0,6.4,102
FWx Chris Creek,2018-12-10 21:00,3,98,0.25,4.6,86
FWx Chris Creek,2018-12-10 21:15,3.1,98,0.25,6.7,109
FWx Chris Creek,2018-12-10 21:30,3.1,98,0.25,5.6,86
FWx Chris Creek,2018-12-10 21:45,3.1,98,0.51,4.4,81
FWx Chris Creek,2018-12-10 22:00,2.8,97,0.25,5.4,60
FWx Chris Creek,2018-12-10 22:15,3,93,0.25,8.5,77
FWx Chris Creek,2018-12-10 22:30,2.9,94,0.25,3.4,90
FWx Chris Creek,2018-12-10 22:45,2.8,94,0.51,4.4,49
FWx Chris Creek,2018-12-10 23:00,2.7,94,0.25,7.4,66
FWx Chris Creek,2018-12-10 23:15,2.7,94,0.25,7,59
FWx Chris Creek,2018-12-10 23:30,2.8,94,0.25,4.2,58
FWx Chris Creek,2018-12-10 23:45,2.7,95,0.25,4.9,55
FWx Chris Creek,2018-12-11 0:00,2.6,95,0.25,4.5,67
FWx Chris Creek,2018-12-11 0:15,2.6,95,0.25,3.4,84
FWx Chris Creek,2018-12-11 0:30,2.7,95,0.25,3.2,54
FWx Chris Creek,2018-12-11 0:45,2.5,96,0.51,2.6,53
FWx Chris Creek,2018-12-11 1:00,2.4,96,0.76,4.9,35
FWx Chris Creek,2018-12-11 1:15,2.3,95,0.76,4.7,48
FWx Chris Creek,2018-12-11 1:30,2,95,0.76,4.9,45
FWx Chris Creek,2018-12-11 1:45,1.7,95,1.02,4.4,40
FWx Chris Creek,2018-12-11 2:00,1.2,95,1.02,2.5,40
FWx Chris Creek,2018-12-11 2:15,0.7,96,0.51,3.2,49
FWx Chris Creek,2018-12-11 2:30,0.4,96,0.76,3.8,64
FWx Chris Creek,2018-12-11 2:45,0.5,97,0.76,3.9,61
FWx Chris Creek,2018-12-11 3:00,0.5,97,0.25,6.1,35
FWx Chris Creek,2018-12-11 3:15,0.5,97,0.51,4.1,39
FWx Chris Creek,2018-12-11 3:30,0.5,97,0.51,2.9,44
FWx Chris Creek,2018-12-11 3:45,0.4,97,1.02,3.7,56
FWx Chris Creek,2018-12-11 4:00,0.3,97,1.02,4.6,341
FWx Chris Creek,2018-12-11 4:15,0.2,97,1.02,4.3,102
FWx Chris Creek,2018-12-11 4:30,0.2,97,1.27,2.6,107
FWx Chris Creek,2018-12-11 4:45,0.2,97,1.02,1.8,211
FWx Chris Creek,2018-12-11 5:00,0.3,97,1.52,3.2,111
FWx Chris Creek,2018-12-11 5:15,0.6,98,1.27,4,67
FWx Chris Creek,2018-12-11 5:30,1.3,98,2.03,3.9,55
FWx Chris Creek,2018-12-11 5:45,1.5,98,1.78,4.2,99
FWx Chris Creek,2018-12-11 6:00,2.1,98,2.03,4.5,109
FWx Chris Creek,2018-12-11 6:15,2.5,98,2.03,5.1,110
FWx Chris Creek,2018-12-11 6:30,2.7,98,2.29,5.7,139
FWx Chris Creek,2018-12-11 6:45,3.2,98,2.54,5.5,128
FWx Chris Creek,2018-12-11 7:00,3.9,98,2.79,7.6,158
FWx Chris Creek,2018-12-11 7:15,4.1,98,1.78,8,163
FWx Chris Creek,2018-12-11 7:30,4.2,99,2.03,7.9,161
FWx Chris Creek,2018-12-11 7:45,5.2,99,2.03,11.4,176
FWx Chris Creek,2018-12-11 8:00,5.8,98,2.03,13.1,178
FWx Chris Creek,2018-12-11 8:15,6,98,2.03,13,184
FWx Chris Creek,2018-12-11 8:30,6.3,96,2.29,15.1,177
FWx Chris Creek,2018-12-11 8:45,6.6,95,2.29,15,185
FWx Chris Creek,2018-12-11 9:00,6.3,96,2.03,13.9,175
FWx Chris Creek,2018-12-11 9:15,6.2,96,1.52,12.3,173
FWx Chris Creek,2018-12-11 9:30,6,97,1.52,9.9,165
FWx Chris Creek,2018-12-11 9:45,5.9,97,1.78,9.6,178
FWx Chris Creek,2018-12-11 10:00,6.1,98,2.29,11.7,177
FWx Chris Creek,2018-12-11 10:15,6.3,97,1.78,16.1,171
FWx Chris Creek,2018-12-11 10:30,6.4,96,1.52,14.4,176
FWx Chris Creek,2018-12-11 10:45,6.6,97,1.52,15.7,180
FWx Chris Creek,2018-12-11 11:00,6.9,96,1.78,15.1,180
FWx Chris Creek,2018-12-11 11:15,7.1,96,1.52,15.6,182
FWx Chris Creek,2018-12-11 11:30,7.1,96,1.02,12.8,185
FWx Chris Creek,2018-12-11 11:45,7.1,97,1.02,14,175
FWx Chris Creek,2018-12-11 12:00,7.2,96,1.52,9,169
FWx Chris Creek,2018-12-11 12:15,7.2,96,1.02,12.3,166
FWx Chris Creek,2018-12-11 12:30,7.7,93,0.76,19.8,225
FWx Chris Creek,2018-12-11 12:45,7.7,86,0.76,19.7,233
FWx Chris Creek,2018-12-11 13:00,7.4,89,0.51,18,225
FWx Chris Creek,2018-12-11 13:15,7.4,92,0,16.9,221
FWx Chris Creek,2018-12-11 13:30,7.3,90,0,18.9,250
FWx Chris Creek,2018-12-11 13:45,6.6,88,0.25,30.2,254
FWx Chris Creek,2018-12-11 14:00,6.2,85,0,24.8,256
FWx Chris Creek,2018-12-11 14:15,5.9,84,0,17.8,251
