StationName,DateTime,Wspd,Dir,Rn15,Temp,uDir,uWspd,Rh,sDir,sWspd,WSpd_1,Mx_Spd,Rn_1,RhMax,RhMin,TMax,TMin,PYRavg,Telem,uMx_Spd,uWSpd_1,Precip,SDist,sMx_Spd,sWSpd_1,Mx_Dir,sMx_Dir,uMx_Dir,SQual
,DateTime,kph,Degree,mm,C,,kph,%,,kph,kph,,mm,%,%,C,C,,V,,kph,mm,m,kph,kph,Degree,,,
FWx Chris Creek,2018/12/07 12:15:00,4.8,265,0,2.8,264,4,49,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/07 12:30:00,6.4,206,0,3.6,202,5.4,47,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/07 12:45:00,9.9,147,0,3.7,146,9.1,46,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/07 13:00:00,8.8,186,0,4.1,183,7.5,45,,,7.5,20,0,58,43,4.3,2.4,336,14.2,22.9,6.6,662,3.054,,,155,,146,190
FWx Chris Creek,2018/12/07 13:15:00,7.1,253,0,3.4,250,6.4,49,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/07 13:30:00,7.7,235,0,2.6,233,6.8,52,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/07 13:45:00,7.4,238,0,1.2,235,6.6,59,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/07 14:00:00,3.3,275,0,1.1,289,2.8,61,,,6.3,16,0,61,44,4.1,1.1,162,14.4,16.4,5.6,662,3.066,,,230,,194,189
FWx Chris Creek,2018/12/07 14:15:00,5.3,211,0,1,209,4.7,60,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/07 14:30:00,5.9,238,0,1.4,236,5.2,58,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/07 14:45:00,6,279,0,0.8,280,5.3,64,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/07 15:00:00,5.3,237,0,0.3,237,4.7,68,,,5.7,10,0,68,54,1.4,0.3,113,14.4,10.3,5.1,662,3.069,,,187,,285,190
FWx Chris Creek,2018/12/07 15:15:00,2.6,203,0,0,203,2.2,70,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/07 15:30:00,5.4,217,0,-0.2,216,4.9,71,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/07 15:45:00,3.2,299,0,-0.7,311,2.7,77,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/07 16:00:00,2.6,6,0,-1.2,3,2.5,78,,,3.3,11,0,80,65,0.3,-1.2,35,13.8,11.8,3,662,3.076,,,98,,98,192
FWx Chris Creek,2018/12/07 16:15:00,2.4,41,0,-1.4,45,2.4,72,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/07 16:30:00,3.4,300,0,-1.6,303,2.6,79,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/07 16:45:00,3.7,6,0,-1.8,7,3.4,80,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/07 17:00:00,1.7,140,0,-1.8,166,1.7,77,,,2.7,6,0,84,72,-1.2,-1.8,2,13.1,6.2,2.4,662,3.077,,,308,,309,192
FWx Chris Creek,2018/12/07 17:15:00,2.8,51,0,-1.7,51,2.5,78,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/07 17:30:00,3.5,334,0,-1.5,327,3.2,72,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/07 17:45:00,2.8,24,0,-1.4,29,2.4,76,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/07 18:00:00,1.8,289,0,-1.5,254,2,80,,,2.7,8,0,82,72,-1.4,-1.7,0,13.1,7.5,2.5,662,3.079,,,245,,238,190
FWx Chris Creek,2018/12/07 18:15:00,2.6,26,0,-1.7,35,2.3,80,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/07 18:30:00,3.5,240,0,-1.7,242,2.7,81,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/07 18:45:00,3,53,0,-1.6,53,2.5,77,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/07 19:00:00,3,288,0,-1.4,288,2.4,79,,,2.9,6,0,83,71,-1.4,-1.7,0,13,6,2.5,663,3.079,,,266,,262,189
FWx Chris Creek,2018/12/07 19:15:00,2.3,259,0,-1.4,262,1.9,77,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/07 19:30:00,2.2,280,0,-1.5,274,1.7,74,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/07 19:45:00,2.5,26,0,-1.5,46,2.3,78,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/07 20:00:00,2.1,89,0,-1.3,93,1.9,75,,,2,5,0,82,72,-1.3,-1.5,0,12.9,4.9,1.8,662,3.078,,,74,,73,191
FWx Chris Creek,2018/12/07 20:15:00,2.1,303,0,-1.2,336,1.7,75,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/07 20:30:00,1.6,301,0,-1.1,231,1.6,70,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/07 20:45:00,2.3,79,0,-1.1,71,2.3,71,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/07 21:00:00,1.9,15,0,-1.1,18,1.7,73,,,2.4,6,0,79,70,-1.1,-1.3,0,12.9,5.8,2.1,662,3.075,,,23,,24,192
FWx Chris Creek,2018/12/07 21:15:00,2,36,0,-1.3,17,1.8,74,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/07 21:30:00,2.9,161,0,-1.3,147,2.5,79,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/07 21:45:00,4.8,52,0,-1.1,48,4.5,70,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/07 22:00:00,3.2,336,0,-1.1,342,2.7,74,,,3.1,6,0,80,70,-1,-1.3,0,12.9,6.4,2.8,663,3.075,,,69,,68,190
FWx Chris Creek,2018/12/07 22:15:00,0.6,15,0,-0.9,360,1.1,69,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/07 22:30:00,2.3,86,0,-0.8,87,2.3,70,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/07 22:45:00,3.6,272,0,-0.6,255,3.6,71,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/07 23:00:00,4.7,41,0,-0.6,38,4.1,69,,,3,10,0,76,67,-0.6,-1.1,0,12.9,9.8,2.9,663,3.07,,,323,,337,189
FWx Chris Creek,2018/12/07 23:15:00,4.8,19,0,0,21,4.3,72,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/07 23:30:00,4.6,178,0,-0.8,177,4.3,76,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/07 23:45:00,3,77,0,-1.1,73,2.7,74,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 00:00:00,3.1,216,0,-0.7,200,2.6,72,,,4,10,0,76,63,0.4,-1.1,0,12.8,10,3.6,662,3.074,,,347,,317,192
FWx Chris Creek,2018/12/08 00:15:00,1.6,103,0,-0.8,91,1.7,70,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 00:30:00,3.1,208,0,-0.8,212,2.7,74,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 00:45:00,8.6,3,0,0.4,360,8.2,66,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 01:00:00,7.7,347,0,0.7,347,7,69,,,5.3,17,0,76,64,0.7,-0.8,0,12.8,17.7,5,662,3.069,,,299,,299,190
FWx Chris Creek,2018/12/08 01:15:00,6.5,2,0,0.8,1,6.1,66,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 01:30:00,6.7,1,0,0.5,3,6.1,76,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 01:45:00,2.5,135,0,-0.2,125,2.2,74,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 02:00:00,3.1,277,0,-0.1,261,3.2,78,,,4.8,13,0,78,65,0.8,-0.2,0,12.8,13.7,4.4,663,3.07,,,28,,13,190
FWx Chris Creek,2018/12/08 02:15:00,3.3,162,0,-0.2,156,2.8,79,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 02:30:00,4.3,300,0,0.1,300,3.7,74,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 02:45:00,3,170,0,0,172,2.7,78,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 03:00:00,2.3,19,0,0,25,2.1,78,,,3.3,10,0,82,72,0.1,-0.3,0,12.8,10.3,2.9,663,3.068,,,7,,335,192
FWx Chris Creek,2018/12/08 03:15:00,2.7,254,0,-0.2,252,2.6,87,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 03:30:00,2.4,209,0,-0.3,210,2.1,90,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 03:45:00,1.9,130,0,-0.4,138,1.7,92,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 04:00:00,2.5,162,0,-0.5,185,2.2,93,,,2.5,6,0,93,78,0,-0.5,0,12.8,5.5,2.3,663,3.07,,,240,,224,191
FWx Chris Creek,2018/12/08 04:15:00,3.6,112,0,-0.5,113,3.4,94,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 04:30:00,4.9,250,0,-0.5,249,4.7,94,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 04:45:00,4.1,108,0,-0.5,108,3.7,94,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 05:00:00,4.7,208,0,-0.5,212,4.6,94,,,3.9,8,0,94,93,-0.5,-0.5,0,12.7,8,3.6,663,3.07,,,253,,259,191
FWx Chris Creek,2018/12/08 05:15:00,3.1,144,0,-0.5,144,2.8,95,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 05:30:00,1.9,144,0,-0.3,139,1.9,95,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 05:45:00,2.2,101,0,-0.3,92,2.1,95,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 06:00:00,3.5,232,0,-0.3,231,3.3,96,,,2.7,5,0,96,94,-0.3,-0.5,0,12.7,4.8,2.4,664,3.068,,,275,,254,189
FWx Chris Creek,2018/12/08 06:15:00,2.3,130,0,-0.2,123,2.2,96,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 06:30:00,1.6,159,0,-0.1,157,1.7,96,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 06:45:00,3.8,250,0,-0.1,249,3.7,96,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 07:00:00,2.5,194,0,-0.1,194,2.2,97,,,2.5,5,0,97,96,-0.1,-0.3,0,12.7,5.9,2.4,664,3.067,,,238,,237,189
FWx Chris Creek,2018/12/08 07:15:00,2.8,245,0,-0.1,244,2.4,97,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 07:30:00,1.5,192,0,-0.1,191,1.5,97,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 07:45:00,3.2,179,0,-0.1,180,2.9,97,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 08:00:00,1.6,138,0,-0.1,126,1.7,97,,,2.4,5,0,97,97,-0.1,-0.1,0,12.7,5.3,2.2,666,3.066,,,264,,240,192
FWx Chris Creek,2018/12/08 08:15:00,2.1,146,0,0,158,1.9,97,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 08:30:00,1.3,173,0,0,113,1.4,97,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 08:45:00,0.2,162,0,0,140,1.4,97,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 09:00:00,0.1,154,0,0,173,0.9,97,,,1.2,4,0,97,97,0,-0.1,6,12.7,3.1,1.5,666,3.067,,,233,,162,192
FWx Chris Creek,2018/12/08 09:15:00,1.4,89,0,0.1,95,1.7,97,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 09:30:00,0.1,116,0.25,0.2,138,1.2,97,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 09:45:00,1.1,251,0,0.3,238,1.4,97,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 10:00:00,2.9,150,0,0.3,146,2.5,97,,,1,4,0.25,97,97,0.3,0,34,13.2,3.5,1.5,667,3.065,,,261,,129,190
FWx Chris Creek,2018/12/08 10:15:00,1.9,235,4.32,0.4,240,1.8,97,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 10:30:00,3,132,0.25,0.5,135,2.6,97,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 10:45:00,0.9,113,0,0.7,88,1.3,97,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 11:00:00,1.6,68,0,0.9,69,1.8,97,,,2,4,4.57,97,97,0.9,0.3,65,13.6,4.1,2,667,3.064,,,122,,120,192
FWx Chris Creek,2018/12/08 11:15:00,1.4,155,0,1.2,167,1.7,97,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 11:30:00,1.9,184,0,1.5,183,2.1,97,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 11:45:00,1.6,198,0,1.6,200,1.6,97,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 12:00:00,2.5,219,0,1.6,246,2.6,97,,,2,7,0,97,97,1.6,0.9,89,14,7.7,2.1,666,3.058,,,239,,236,190
FWx Chris Creek,2018/12/08 12:15:00,1,144,0,1.9,168,1.5,97,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 12:30:00,4.8,249,0,1.7,246,4.3,97,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 12:45:00,2.7,174,0,2,173,2.3,97,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 13:00:00,2.4,152,0,1.9,144,2.4,97,,,3,7,0,97,97,2,1.6,85,14.2,6.6,2.9,667,3.059,,,227,,249,190
FWx Chris Creek,2018/12/08 13:15:00,3.6,242,0,2.1,242,3.3,97,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 13:30:00,2.5,217,0,2,223,2.4,97,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 13:45:00,3.1,233,0,2.1,234,2.7,97,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 14:00:00,3.3,246,0,2,242,2.9,97,,,3.1,8,0,97,96,2.1,1.9,66,13.8,7.1,2.8,666,3.057,,,154,,147,192
FWx Chris Creek,2018/12/08 14:15:00,3,227,0,1.9,229,2.4,97,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 14:30:00,2.4,205,0,1.9,206,2.3,97,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 14:45:00,3.3,240,0,1.8,239,2.8,97,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 15:00:00,1.6,159,0,1.8,164,1.9,97,,,2.1,4,0,97,97,2,1.8,18,13.4,4.3,2.1,667,3.058,,,245,,234,189
FWx Chris Creek,2018/12/08 15:15:00,3.1,218,0,1.8,221,2.6,97,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 15:30:00,2.2,218,0,1.8,223,2.2,98,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 15:45:00,2.9,227,0,1.8,228,2.2,98,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 16:00:00,1.4,291,0,1.7,282,1.6,98,,,2.3,4,0,98,97,1.9,1.7,15,13.1,4.2,2.1,666,3.059,,,265,,235,189
FWx Chris Creek,2018/12/08 16:15:00,3.1,346,0,1.8,344,2.5,98,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 16:30:00,5.4,14,0,1.8,13,5,98,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 16:45:00,3.5,340,0,1.7,337,2.9,98,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 17:00:00,4.4,21,0,1.7,21,3.7,98,,,4.1,13,0,98,98,1.8,1.7,1,13,13,3.5,666,3.058,,,36,,39,191
FWx Chris Creek,2018/12/08 17:15:00,4.5,355,0,1.7,351,3.8,98,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 17:30:00,7.7,322,0,1.7,322,6.7,98,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 17:45:00,4.5,357,0,1.7,354,3.6,98,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 18:00:00,7,341,0,1.8,340,6.1,98,,,5.7,16,0,98,98,1.8,1.7,0,13,15.8,4.8,667,3.057,,,345,,341,189
FWx Chris Creek,2018/12/08 18:15:00,7.1,336,0,1.9,336,6.2,98,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 18:30:00,5.1,340,0,2,341,4,98,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 18:45:00,4.2,217,0,1.7,219,3.5,98,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 19:00:00,4.5,254,0,1.6,254,4,98,,,4.9,13,0,98,98,2,1.6,0,12.9,12.9,4.2,666,3.059,,,350,,21,190
FWx Chris Creek,2018/12/08 19:15:00,6.4,291,0,1.7,289,5.7,98,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 19:30:00,3.9,180,0,1.6,173,3.4,98,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 19:45:00,3.6,109,0,1.6,117,2.9,98,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 20:00:00,4.9,268,0,2,267,4.1,98,,,4.4,10,0,98,98,2,1.6,0,12.9,10.5,3.8,667,3.052,,,280,,275,190
FWx Chris Creek,2018/12/08 20:15:00,8.6,91,0,2.4,90,7.8,98,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 20:30:00,6.5,99,0,2.8,97,5.6,96,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 20:45:00,4.5,210,0,2.6,204,3.6,95,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 21:00:00,5.9,54,0,2.6,53,5.1,91,,,6.5,17,0,98,91,2.8,2.1,0,12.9,16.7,5.6,666,3.052,,,80,,87,191
FWx Chris Creek,2018/12/08 21:15:00,3.8,352,0,2.3,354,3,93,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 21:30:00,4.9,206,0,1.9,208,4.1,94,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 21:45:00,7.1,296,0,1.8,296,6.4,96,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 22:00:00,8.7,70,0,1.4,69,8.3,96,,,5.6,16,0,96,91,2.6,1.4,0,12.9,15.3,4.9,666,3.058,,,87,,86,191
FWx Chris Creek,2018/12/08 22:15:00,6.8,62,0,2.1,62,6.1,93,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 22:30:00,5.2,121,0,2.1,123,4.3,91,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 22:45:00,3.8,20,0,1.8,10,3,91,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 23:00:00,8.5,293,0,1.7,295,8.2,91,,,5.9,17,0,96,89,2.2,1.4,0,12.8,21.3,5.1,666,3.06,,,99,,93,190
FWx Chris Creek,2018/12/08 23:15:00,6.7,32,0,1.8,19,6.2,89,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 23:30:00,3.9,277,0,1.1,282,3.6,94,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/08 23:45:00,5.2,248,0,0.6,246,4.9,95,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/09 00:00:00,2,30,0,0.6,352,2.3,96,,,4.6,14,0,96,88,2,0.5,0,12.8,14,4.4,667,3.064,,,313,,310,190
FWx Chris Creek,2018/12/09 00:15:00,3.3,290,0,0.5,286,3.2,96,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/09 00:30:00,3.5,256,0,0.5,259,3.5,96,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/09 00:45:00,3.8,206,0,0.6,211,3.4,96,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/09 01:00:00,4.3,342,0,0.9,342,3.9,97,,,3.5,8,0,97,96,0.9,0.5,0,12.7,8.2,3.3,667,3.065,,,212,,214,190
FWx Chris Creek,2018/12/09 01:15:00,4,238,0,0.9,244,3.7,96,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/09 01:30:00,4,241,0,0.8,245,3.5,96,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/09 01:45:00,6,298,0,0.7,297,5.4,97,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/09 02:00:00,6,275,0,1.4,272,5.3,94,,,4.8,15,0,97,94,1.4,0.5,0,12.7,15.1,4.3,667,3.063,,,285,,251,189
FWx Chris Creek,2018/12/09 02:15:00,1.9,106,0,1.2,110,2.2,95,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/09 02:30:00,7.9,91,0,1.8,92,7.4,86,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/09 02:45:00,10,131,0,2.5,130,9.2,83,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/09 03:00:00,5.7,104,0,2.7,107,5,83,,,6.1,19,0,95,81,2.7,1.2,0,12.7,18.3,5.6,666,3.049,,,72,,144,190
FWx Chris Creek,2018/12/09 03:15:00,3.6,9,0,2.4,4,3.2,85,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/09 03:30:00,8.5,180,0,2.8,192,7.5,82,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/09 03:45:00,7.9,256,0,3.1,253,7.1,80,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/09 04:00:00,6.5,98,0,3.4,98,5.8,81,,,6.5,26,0,91,76,3.5,1.8,0,12.7,26.6,5.8,667,3.045,,,215,,88,190
FWx Chris Creek,2018/12/09 04:15:00,8.5,104,0,3.7,103,7.9,81,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/09 04:30:00,5.9,95,0.51,3.7,84,5.4,84,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/09 04:45:00,4.1,251,0.25,3.3,253,3.3,87,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/09 05:00:00,7.3,104,0.51,3.2,102,6.8,88,,,6.6,26,1.27,89,79,3.8,3.1,0,12.7,26.6,6,667,3.05,,,143,,117,191
FWx Chris Creek,2018/12/09 05:15:00,7.6,105,0,3.1,105,7.1,89,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/09 05:30:00,6.5,53,0.25,3,53,6,93,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/09 05:45:00,4.8,36,0,3,33,4.4,93,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/09 06:00:00,3.8,106,1.02,2.8,103,3,95,,,5.5,18,1.27,95,88,3.2,2.8,0,12.7,21.9,4.9,669,3.054,,,86,,81,190
FWx Chris Creek,2018/12/09 06:15:00,5.3,272,1.02,2.7,280,4.7,95,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/09 06:30:00,4,75,0.76,2.5,72,3.3,96,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/09 06:45:00,2.2,311,0.76,2.1,271,1.7,96,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/09 07:00:00,3.3,80,0.51,1.8,71,3,97,,,3.7,11,3.05,97,95,2.9,1.8,0,12.7,10.9,3.2,672,3.059,,,233,,212,192
FWx Chris Creek,2018/12/09 07:15:00,3.4,290,0.51,1.7,296,3,97,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/09 07:30:00,0.3,114,0.25,1.7,61,1.1,97,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/09 07:45:00,0.7,164,0.51,1.6,157,1.1,97,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/09 08:00:00,1.5,293,0.25,1.6,294,1.4,97,,,1.5,6,1.52,97,97,1.8,1.6,0,12.7,5.8,1.6,674,3.059,,,265,,263,190
FWx Chris Creek,2018/12/09 08:15:00,0.8,144,0.51,1.7,147,1.3,97,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/09 08:30:00,5,52,1.02,1.8,47,4.5,98,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/09 08:45:00,3.6,77,0.51,1.8,73,3.3,98,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/09 09:00:00,3,97,0.76,2,97,2.3,98,,,3,9,2.79,98,97,2,1.7,3,12.7,8.3,2.7,676,3.057,,,252,,255,192
FWx Chris Creek,2018/12/09 09:15:00,3.6,67,0.76,2.8,62,3.2,98,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/09 09:30:00,3.7,68,0.76,3.5,63,3.5,98,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/09 09:45:00,4.1,80,1.02,3.8,80,4,98,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/09 10:00:00,5,103,1.02,4.4,104,4.8,98,,,4,8,3.56,98,98,4.4,2,16,12.8,8.5,3.8,680,3.042,,,67,,108,190
FWx Chris Creek,2018/12/09 10:15:00,5,101,1.02,4.5,100,4.9,98,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/09 10:30:00,5.5,107,1.02,4.7,107,5.7,98,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/09 10:45:00,3.4,128,1.02,4.8,120,3.4,98,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/09 11:00:00,5.1,61,1.27,5.2,59,5.3,98,,,4.8,9,4.32,98,98,5.2,4.4,19,12.8,11.2,4.8,684,3.037,,,85,,76,192
FWx Chris Creek,2018/12/09 11:15:00,3.9,70,1.02,5.3,64,4,98,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/09 11:30:00,4.9,90,1.02,5.4,88,5.1,98,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/09 11:45:00,3.9,132,1.02,5.5,130,4,98,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2018/12/09 12:00:00,1.4,30,0.76,5.6,24,1.8,98,,,3.6,9,3.81,98,98,5.6,5.2,24,12.9,10.1,3.8,688,3.035,,,102,,105,191
