Trip,Parameters,UNITS,MAC,AO,OG,site,metals_values,NPOC_ppm,sample_type,sample,dt_sampled.x,fillStage_cm.x,analysis,dt_sampled.y,fillStage_cm.y,Turbid.FTUeq,NO3.Neq_ppm,TOCeq_ppm,DOCeq_ppm,SAC254_Abs.m,SAC436_Abs.m,dt_sampled,fillStage_cm,pseudo254,Abs_250,Abs_365,SlopeRatio,E2E3,trip_end,three_seasons,two_seasons,SUVA,Site,metal_parameters
4,Total Copper (Cu),ug/L,NA,1000,NA,TUNNEL,0.54,4.113,Grab,Grab,2018-12-06T18:00:00Z,16,DOC,2018-12-06T18:00:00Z,16,0,0.041,6.557,5.383,NaN,NaN,2018-12-06T18:00:00Z,16,30.096400000000003,31.232,7.5544,0.9997245947666584,4.134279360372763,2018-12-07,early wet [Oct-Dec],wet,NaN,TUNNEL,Total Copper (Cu)
4,Total Copper (Cu),ug/L,NA,1000,NA,LEECHHEAD,1.82,5.832,Grab,Grab,2018-12-07T18:30:00Z,109,DOC,2018-12-07T18:30:00Z,109,0,0.339,11.32,9.147,NaN,NaN,2018-12-07T18:30:00Z,109,27.138599999999997,28.1891,6.5111,1.0000763028061175,4.3293913470842105,2018-12-07,early wet [Oct-Dec],wet,NaN,LEECHHEAD,Total Copper (Cu)
4,Total Copper (Cu),ug/L,NA,1000,NA,CRAGGCREEK,0.68,3.065,Grab,Grab,2018-12-07T16:45:00Z,29,DOC,2018-12-07T16:45:00Z,29,0,0.01,6.101,4.983,NaN,NaN,2018-12-07T16:45:00Z,29,23.56885,24.4974,6.155,0.9993439892354439,3.9800812347684804,2018-12-07,early wet [Oct-Dec],wet,NaN,CRAGGCREEK,Total Copper (Cu)
4,Total Copper (Cu),ug/L,NA,1000,NA,CHRISCREEK,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CHRISCREEK,Total Copper (Cu)
4,Total Iron (Fe),ug/L,NA,300,NA,WESTLEECH,26.8,2.698,Grab,Grab,2018-12-06T21:30:00Z,25,DOC,2018-12-06T21:30:00Z,25,0,0.026,6.273,5.187,NaN,NaN,2018-12-06T21:30:00Z,25,30.453200000000002,31.681,7.5546,0.9997826311631239,4.19360389696344,2018-12-07,early wet [Oct-Dec],wet,NaN,WESTLEECH,Total Iron (Fe)
4,Total Iron (Fe),ug/L,NA,300,NA,WEEKSOUT,185,8.753,Grab,Grab,2018-12-07T20:15:00Z,50,DOC,2018-12-07T20:15:00Z,50,1.94,0.601,16.413,12.67,NaN,NaN,2018-12-07T20:15:00Z,50,39.22185,40.863,10.3269,NA,3.9569473898265692,2018-12-07,early wet [Oct-Dec],wet,NaN,WEEKSOUT,Total Iron (Fe)
4,Total Iron (Fe),ug/L,NA,300,NA,TUNNEL,28.9,4.113,Grab,Grab,2018-12-06T18:00:00Z,16,DOC,2018-12-06T18:00:00Z,16,0,0.041,6.557,5.383,NaN,NaN,2018-12-06T18:00:00Z,16,30.096400000000003,31.232,7.5544,0.9997245947666584,4.134279360372763,2018-12-07,early wet [Oct-Dec],wet,NaN,TUNNEL,Total Iron (Fe)
4,Total Iron (Fe),ug/L,NA,300,NA,LEECHHEAD,92.6,5.832,Grab,Grab,2018-12-07T18:30:00Z,109,DOC,2018-12-07T18:30:00Z,109,0,0.339,11.32,9.147,NaN,NaN,2018-12-07T18:30:00Z,109,27.138599999999997,28.1891,6.5111,1.0000763028061175,4.3293913470842105,2018-12-07,early wet [Oct-Dec],wet,NaN,LEECHHEAD,Total Iron (Fe)
4,Total Iron (Fe),ug/L,NA,300,NA,CRAGGCREEK,18.6,3.065,Grab,Grab,2018-12-07T16:45:00Z,29,DOC,2018-12-07T16:45:00Z,29,0,0.01,6.101,4.983,NaN,NaN,2018-12-07T16:45:00Z,29,23.56885,24.4974,6.155,0.9993439892354439,3.9800812347684804,2018-12-07,early wet [Oct-Dec],wet,NaN,CRAGGCREEK,Total Iron (Fe)
4,Total Iron (Fe),ug/L,NA,300,NA,CHRISCREEK,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CHRISCREEK,Total Iron (Fe)
4,Total Lead (Pb),ug/L,10,NA,NA,WESTLEECH,NA,2.698,Grab,Grab,2018-12-06T21:30:00Z,25,DOC,2018-12-06T21:30:00Z,25,0,0.026,6.273,5.187,NaN,NaN,2018-12-06T21:30:00Z,25,30.453200000000002,31.681,7.5546,0.9997826311631239,4.19360389696344,2018-12-07,early wet [Oct-Dec],wet,NaN,WESTLEECH,Total Lead (Pb)
4,Total Lead (Pb),ug/L,10,NA,NA,WEEKSOUT,NA,8.753,Grab,Grab,2018-12-07T20:15:00Z,50,DOC,2018-12-07T20:15:00Z,50,1.94,0.601,16.413,12.67,NaN,NaN,2018-12-07T20:15:00Z,50,39.22185,40.863,10.3269,NA,3.9569473898265692,2018-12-07,early wet [Oct-Dec],wet,NaN,WEEKSOUT,Total Lead (Pb)
4,Total Lead (Pb),ug/L,10,NA,NA,TUNNEL,NA,4.113,Grab,Grab,2018-12-06T18:00:00Z,16,DOC,2018-12-06T18:00:00Z,16,0,0.041,6.557,5.383,NaN,NaN,2018-12-06T18:00:00Z,16,30.096400000000003,31.232,7.5544,0.9997245947666584,4.134279360372763,2018-12-07,early wet [Oct-Dec],wet,NaN,TUNNEL,Total Lead (Pb)
4,Total Lead (Pb),ug/L,10,NA,NA,LEECHHEAD,NA,5.832,Grab,Grab,2018-12-07T18:30:00Z,109,DOC,2018-12-07T18:30:00Z,109,0,0.339,11.32,9.147,NaN,NaN,2018-12-07T18:30:00Z,109,27.138599999999997,28.1891,6.5111,1.0000763028061175,4.3293913470842105,2018-12-07,early wet [Oct-Dec],wet,NaN,LEECHHEAD,Total Lead (Pb)
4,Total Lead (Pb),ug/L,10,NA,NA,CRAGGCREEK,NA,3.065,Grab,Grab,2018-12-07T16:45:00Z,29,DOC,2018-12-07T16:45:00Z,29,0,0.01,6.101,4.983,NaN,NaN,2018-12-07T16:45:00Z,29,23.56885,24.4974,6.155,0.9993439892354439,3.9800812347684804,2018-12-07,early wet [Oct-Dec],wet,NaN,CRAGGCREEK,Total Lead (Pb)
4,Total Lead (Pb),ug/L,10,NA,NA,CHRISCREEK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CHRISCREEK,Total Lead (Pb)
4,Total Manganese (Mn),ug/L,NA,50,NA,WESTLEECH,NA,2.698,Grab,Grab,2018-12-06T21:30:00Z,25,DOC,2018-12-06T21:30:00Z,25,0,0.026,6.273,5.187,NaN,NaN,2018-12-06T21:30:00Z,25,30.453200000000002,31.681,7.5546,0.9997826311631239,4.19360389696344,2018-12-07,early wet [Oct-Dec],wet,NaN,WESTLEECH,Total Manganese (Mn)
4,Total Manganese (Mn),ug/L,NA,50,NA,WEEKSOUT,6.4,8.753,Grab,Grab,2018-12-07T20:15:00Z,50,DOC,2018-12-07T20:15:00Z,50,1.94,0.601,16.413,12.67,NaN,NaN,2018-12-07T20:15:00Z,50,39.22185,40.863,10.3269,NA,3.9569473898265692,2018-12-07,early wet [Oct-Dec],wet,NaN,WEEKSOUT,Total Manganese (Mn)
4,Total Manganese (Mn),ug/L,NA,50,NA,TUNNEL,NA,4.113,Grab,Grab,2018-12-06T18:00:00Z,16,DOC,2018-12-06T18:00:00Z,16,0,0.041,6.557,5.383,NaN,NaN,2018-12-06T18:00:00Z,16,30.096400000000003,31.232,7.5544,0.9997245947666584,4.134279360372763,2018-12-07,early wet [Oct-Dec],wet,NaN,TUNNEL,Total Manganese (Mn)
4,Total Manganese (Mn),ug/L,NA,50,NA,LEECHHEAD,2.3,5.832,Grab,Grab,2018-12-07T18:30:00Z,109,DOC,2018-12-07T18:30:00Z,109,0,0.339,11.32,9.147,NaN,NaN,2018-12-07T18:30:00Z,109,27.138599999999997,28.1891,6.5111,1.0000763028061175,4.3293913470842105,2018-12-07,early wet [Oct-Dec],wet,NaN,LEECHHEAD,Total Manganese (Mn)
4,Total Manganese (Mn),ug/L,NA,50,NA,CRAGGCREEK,NA,3.065,Grab,Grab,2018-12-07T16:45:00Z,29,DOC,2018-12-07T16:45:00Z,29,0,0.01,6.101,4.983,NaN,NaN,2018-12-07T16:45:00Z,29,23.56885,24.4974,6.155,0.9993439892354439,3.9800812347684804,2018-12-07,early wet [Oct-Dec],wet,NaN,CRAGGCREEK,Total Manganese (Mn)
4,Total Manganese (Mn),ug/L,NA,50,NA,CHRISCREEK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CHRISCREEK,Total Manganese (Mn)
4,Total Molybdenum (Mo),ug/L,NA,NA,NA,WESTLEECH,NA,2.698,Grab,Grab,2018-12-06T21:30:00Z,25,DOC,2018-12-06T21:30:00Z,25,0,0.026,6.273,5.187,NaN,NaN,2018-12-06T21:30:00Z,25,30.453200000000002,31.681,7.5546,0.9997826311631239,4.19360389696344,2018-12-07,early wet [Oct-Dec],wet,NaN,WESTLEECH,Total Molybdenum (Mo)
4,Total Molybdenum (Mo),ug/L,NA,NA,NA,WEEKSOUT,NA,8.753,Grab,Grab,2018-12-07T20:15:00Z,50,DOC,2018-12-07T20:15:00Z,50,1.94,0.601,16.413,12.67,NaN,NaN,2018-12-07T20:15:00Z,50,39.22185,40.863,10.3269,NA,3.9569473898265692,2018-12-07,early wet [Oct-Dec],wet,NaN,WEEKSOUT,Total Molybdenum (Mo)
4,Total Molybdenum (Mo),ug/L,NA,NA,NA,TUNNEL,NA,4.113,Grab,Grab,2018-12-06T18:00:00Z,16,DOC,2018-12-06T18:00:00Z,16,0,0.041,6.557,5.383,NaN,NaN,2018-12-06T18:00:00Z,16,30.096400000000003,31.232,7.5544,0.9997245947666584,4.134279360372763,2018-12-07,early wet [Oct-Dec],wet,NaN,TUNNEL,Total Molybdenum (Mo)
4,Total Molybdenum (Mo),ug/L,NA,NA,NA,LEECHHEAD,NA,5.832,Grab,Grab,2018-12-07T18:30:00Z,109,DOC,2018-12-07T18:30:00Z,109,0,0.339,11.32,9.147,NaN,NaN,2018-12-07T18:30:00Z,109,27.138599999999997,28.1891,6.5111,1.0000763028061175,4.3293913470842105,2018-12-07,early wet [Oct-Dec],wet,NaN,LEECHHEAD,Total Molybdenum (Mo)
4,Total Molybdenum (Mo),ug/L,NA,NA,NA,CRAGGCREEK,NA,3.065,Grab,Grab,2018-12-07T16:45:00Z,29,DOC,2018-12-07T16:45:00Z,29,0,0.01,6.101,4.983,NaN,NaN,2018-12-07T16:45:00Z,29,23.56885,24.4974,6.155,0.9993439892354439,3.9800812347684804,2018-12-07,early wet [Oct-Dec],wet,NaN,CRAGGCREEK,Total Molybdenum (Mo)
4,Total Molybdenum (Mo),ug/L,NA,NA,NA,CHRISCREEK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CHRISCREEK,Total Molybdenum (Mo)
4,Total Nickel (Ni),ug/L,NA,NA,NA,WESTLEECH,NA,2.698,Grab,Grab,2018-12-06T21:30:00Z,25,DOC,2018-12-06T21:30:00Z,25,0,0.026,6.273,5.187,NaN,NaN,2018-12-06T21:30:00Z,25,30.453200000000002,31.681,7.5546,0.9997826311631239,4.19360389696344,2018-12-07,early wet [Oct-Dec],wet,NaN,WESTLEECH,Total Nickel (Ni)
4,Total Nickel (Ni),ug/L,NA,NA,NA,WEEKSOUT,NA,8.753,Grab,Grab,2018-12-07T20:15:00Z,50,DOC,2018-12-07T20:15:00Z,50,1.94,0.601,16.413,12.67,NaN,NaN,2018-12-07T20:15:00Z,50,39.22185,40.863,10.3269,NA,3.9569473898265692,2018-12-07,early wet [Oct-Dec],wet,NaN,WEEKSOUT,Total Nickel (Ni)
4,Total Nickel (Ni),ug/L,NA,NA,NA,TUNNEL,NA,4.113,Grab,Grab,2018-12-06T18:00:00Z,16,DOC,2018-12-06T18:00:00Z,16,0,0.041,6.557,5.383,NaN,NaN,2018-12-06T18:00:00Z,16,30.096400000000003,31.232,7.5544,0.9997245947666584,4.134279360372763,2018-12-07,early wet [Oct-Dec],wet,NaN,TUNNEL,Total Nickel (Ni)
4,Total Nickel (Ni),ug/L,NA,NA,NA,LEECHHEAD,NA,5.832,Grab,Grab,2018-12-07T18:30:00Z,109,DOC,2018-12-07T18:30:00Z,109,0,0.339,11.32,9.147,NaN,NaN,2018-12-07T18:30:00Z,109,27.138599999999997,28.1891,6.5111,1.0000763028061175,4.3293913470842105,2018-12-07,early wet [Oct-Dec],wet,NaN,LEECHHEAD,Total Nickel (Ni)
4,Total Nickel (Ni),ug/L,NA,NA,NA,CRAGGCREEK,NA,3.065,Grab,Grab,2018-12-07T16:45:00Z,29,DOC,2018-12-07T16:45:00Z,29,0,0.01,6.101,4.983,NaN,NaN,2018-12-07T16:45:00Z,29,23.56885,24.4974,6.155,0.9993439892354439,3.9800812347684804,2018-12-07,early wet [Oct-Dec],wet,NaN,CRAGGCREEK,Total Nickel (Ni)
4,Total Nickel (Ni),ug/L,NA,NA,NA,CHRISCREEK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CHRISCREEK,Total Nickel (Ni)
4,Total Selenium (Se),ug/L,50,NA,NA,WESTLEECH,NA,2.698,Grab,Grab,2018-12-06T21:30:00Z,25,DOC,2018-12-06T21:30:00Z,25,0,0.026,6.273,5.187,NaN,NaN,2018-12-06T21:30:00Z,25,30.453200000000002,31.681,7.5546,0.9997826311631239,4.19360389696344,2018-12-07,early wet [Oct-Dec],wet,NaN,WESTLEECH,Total Selenium (Se)
4,Total Selenium (Se),ug/L,50,NA,NA,WEEKSOUT,NA,8.753,Grab,Grab,2018-12-07T20:15:00Z,50,DOC,2018-12-07T20:15:00Z,50,1.94,0.601,16.413,12.67,NaN,NaN,2018-12-07T20:15:00Z,50,39.22185,40.863,10.3269,NA,3.9569473898265692,2018-12-07,early wet [Oct-Dec],wet,NaN,WEEKSOUT,Total Selenium (Se)
4,Total Selenium (Se),ug/L,50,NA,NA,TUNNEL,NA,4.113,Grab,Grab,2018-12-06T18:00:00Z,16,DOC,2018-12-06T18:00:00Z,16,0,0.041,6.557,5.383,NaN,NaN,2018-12-06T18:00:00Z,16,30.096400000000003,31.232,7.5544,0.9997245947666584,4.134279360372763,2018-12-07,early wet [Oct-Dec],wet,NaN,TUNNEL,Total Selenium (Se)
4,Total Selenium (Se),ug/L,50,NA,NA,LEECHHEAD,NA,5.832,Grab,Grab,2018-12-07T18:30:00Z,109,DOC,2018-12-07T18:30:00Z,109,0,0.339,11.32,9.147,NaN,NaN,2018-12-07T18:30:00Z,109,27.138599999999997,28.1891,6.5111,1.0000763028061175,4.3293913470842105,2018-12-07,early wet [Oct-Dec],wet,NaN,LEECHHEAD,Total Selenium (Se)
4,Total Selenium (Se),ug/L,50,NA,NA,CRAGGCREEK,NA,3.065,Grab,Grab,2018-12-07T16:45:00Z,29,DOC,2018-12-07T16:45:00Z,29,0,0.01,6.101,4.983,NaN,NaN,2018-12-07T16:45:00Z,29,23.56885,24.4974,6.155,0.9993439892354439,3.9800812347684804,2018-12-07,early wet [Oct-Dec],wet,NaN,CRAGGCREEK,Total Selenium (Se)
4,Total Selenium (Se),ug/L,50,NA,NA,CHRISCREEK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CHRISCREEK,Total Selenium (Se)
4,Total Silicon (Si),ug/L,NA,NA,NA,WESTLEECH,2740,2.698,Grab,Grab,2018-12-06T21:30:00Z,25,DOC,2018-12-06T21:30:00Z,25,0,0.026,6.273,5.187,NaN,NaN,2018-12-06T21:30:00Z,25,30.453200000000002,31.681,7.5546,0.9997826311631239,4.19360389696344,2018-12-07,early wet [Oct-Dec],wet,NaN,WESTLEECH,Total Silicon (Si)
4,Total Silicon (Si),ug/L,NA,NA,NA,WEEKSOUT,2150,8.753,Grab,Grab,2018-12-07T20:15:00Z,50,DOC,2018-12-07T20:15:00Z,50,1.94,0.601,16.413,12.67,NaN,NaN,2018-12-07T20:15:00Z,50,39.22185,40.863,10.3269,NA,3.9569473898265692,2018-12-07,early wet [Oct-Dec],wet,NaN,WEEKSOUT,Total Silicon (Si)
4,Total Silicon (Si),ug/L,NA,NA,NA,TUNNEL,2410,4.113,Grab,Grab,2018-12-06T18:00:00Z,16,DOC,2018-12-06T18:00:00Z,16,0,0.041,6.557,5.383,NaN,NaN,2018-12-06T18:00:00Z,16,30.096400000000003,31.232,7.5544,0.9997245947666584,4.134279360372763,2018-12-07,early wet [Oct-Dec],wet,NaN,TUNNEL,Total Silicon (Si)
4,Total Silicon (Si),ug/L,NA,NA,NA,LEECHHEAD,2200,5.832,Grab,Grab,2018-12-07T18:30:00Z,109,DOC,2018-12-07T18:30:00Z,109,0,0.339,11.32,9.147,NaN,NaN,2018-12-07T18:30:00Z,109,27.138599999999997,28.1891,6.5111,1.0000763028061175,4.3293913470842105,2018-12-07,early wet [Oct-Dec],wet,NaN,LEECHHEAD,Total Silicon (Si)
4,Total Silicon (Si),ug/L,NA,NA,NA,CRAGGCREEK,2000,3.065,Grab,Grab,2018-12-07T16:45:00Z,29,DOC,2018-12-07T16:45:00Z,29,0,0.01,6.101,4.983,NaN,NaN,2018-12-07T16:45:00Z,29,23.56885,24.4974,6.155,0.9993439892354439,3.9800812347684804,2018-12-07,early wet [Oct-Dec],wet,NaN,CRAGGCREEK,Total Silicon (Si)
4,Total Silicon (Si),ug/L,NA,NA,NA,CHRISCREEK,2240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CHRISCREEK,Total Silicon (Si)
4,Total Silver (Ag),ug/L,NA,NA,NA,WESTLEECH,NA,2.698,Grab,Grab,2018-12-06T21:30:00Z,25,DOC,2018-12-06T21:30:00Z,25,0,0.026,6.273,5.187,NaN,NaN,2018-12-06T21:30:00Z,25,30.453200000000002,31.681,7.5546,0.9997826311631239,4.19360389696344,2018-12-07,early wet [Oct-Dec],wet,NaN,WESTLEECH,Total Silver (Ag)
4,Total Silver (Ag),ug/L,NA,NA,NA,WEEKSOUT,NA,8.753,Grab,Grab,2018-12-07T20:15:00Z,50,DOC,2018-12-07T20:15:00Z,50,1.94,0.601,16.413,12.67,NaN,NaN,2018-12-07T20:15:00Z,50,39.22185,40.863,10.3269,NA,3.9569473898265692,2018-12-07,early wet [Oct-Dec],wet,NaN,WEEKSOUT,Total Silver (Ag)
4,Total Silver (Ag),ug/L,NA,NA,NA,TUNNEL,NA,4.113,Grab,Grab,2018-12-06T18:00:00Z,16,DOC,2018-12-06T18:00:00Z,16,0,0.041,6.557,5.383,NaN,NaN,2018-12-06T18:00:00Z,16,30.096400000000003,31.232,7.5544,0.9997245947666584,4.134279360372763,2018-12-07,early wet [Oct-Dec],wet,NaN,TUNNEL,Total Silver (Ag)
4,Total Silver (Ag),ug/L,NA,NA,NA,LEECHHEAD,0.026,5.832,Grab,Grab,2018-12-07T18:30:00Z,109,DOC,2018-12-07T18:30:00Z,109,0,0.339,11.32,9.147,NaN,NaN,2018-12-07T18:30:00Z,109,27.138599999999997,28.1891,6.5111,1.0000763028061175,4.3293913470842105,2018-12-07,early wet [Oct-Dec],wet,NaN,LEECHHEAD,Total Silver (Ag)
4,Total Silver (Ag),ug/L,NA,NA,NA,CRAGGCREEK,NA,3.065,Grab,Grab,2018-12-07T16:45:00Z,29,DOC,2018-12-07T16:45:00Z,29,0,0.01,6.101,4.983,NaN,NaN,2018-12-07T16:45:00Z,29,23.56885,24.4974,6.155,0.9993439892354439,3.9800812347684804,2018-12-07,early wet [Oct-Dec],wet,NaN,CRAGGCREEK,Total Silver (Ag)
4,Total Silver (Ag),ug/L,NA,NA,NA,CHRISCREEK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CHRISCREEK,Total Silver (Ag)
4,Total Strontium (Sr),ug/L,NA,NA,NA,WESTLEECH,14.4,2.698,Grab,Grab,2018-12-06T21:30:00Z,25,DOC,2018-12-06T21:30:00Z,25,0,0.026,6.273,5.187,NaN,NaN,2018-12-06T21:30:00Z,25,30.453200000000002,31.681,7.5546,0.9997826311631239,4.19360389696344,2018-12-07,early wet [Oct-Dec],wet,NaN,WESTLEECH,Total Strontium (Sr)
4,Total Strontium (Sr),ug/L,NA,NA,NA,WEEKSOUT,12.9,8.753,Grab,Grab,2018-12-07T20:15:00Z,50,DOC,2018-12-07T20:15:00Z,50,1.94,0.601,16.413,12.67,NaN,NaN,2018-12-07T20:15:00Z,50,39.22185,40.863,10.3269,NA,3.9569473898265692,2018-12-07,early wet [Oct-Dec],wet,NaN,WEEKSOUT,Total Strontium (Sr)
4,Total Strontium (Sr),ug/L,NA,NA,NA,TUNNEL,16,4.113,Grab,Grab,2018-12-06T18:00:00Z,16,DOC,2018-12-06T18:00:00Z,16,0,0.041,6.557,5.383,NaN,NaN,2018-12-06T18:00:00Z,16,30.096400000000003,31.232,7.5544,0.9997245947666584,4.134279360372763,2018-12-07,early wet [Oct-Dec],wet,NaN,TUNNEL,Total Strontium (Sr)
4,Total Strontium (Sr),ug/L,NA,NA,NA,LEECHHEAD,12.8,5.832,Grab,Grab,2018-12-07T18:30:00Z,109,DOC,2018-12-07T18:30:00Z,109,0,0.339,11.32,9.147,NaN,NaN,2018-12-07T18:30:00Z,109,27.138599999999997,28.1891,6.5111,1.0000763028061175,4.3293913470842105,2018-12-07,early wet [Oct-Dec],wet,NaN,LEECHHEAD,Total Strontium (Sr)
4,Total Strontium (Sr),ug/L,NA,NA,NA,CRAGGCREEK,11,3.065,Grab,Grab,2018-12-07T16:45:00Z,29,DOC,2018-12-07T16:45:00Z,29,0,0.01,6.101,4.983,NaN,NaN,2018-12-07T16:45:00Z,29,23.56885,24.4974,6.155,0.9993439892354439,3.9800812347684804,2018-12-07,early wet [Oct-Dec],wet,NaN,CRAGGCREEK,Total Strontium (Sr)
4,Total Strontium (Sr),ug/L,NA,NA,NA,CHRISCREEK,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CHRISCREEK,Total Strontium (Sr)
4,Total Thallium (Tl),ug/L,NA,NA,NA,WESTLEECH,NA,2.698,Grab,Grab,2018-12-06T21:30:00Z,25,DOC,2018-12-06T21:30:00Z,25,0,0.026,6.273,5.187,NaN,NaN,2018-12-06T21:30:00Z,25,30.453200000000002,31.681,7.5546,0.9997826311631239,4.19360389696344,2018-12-07,early wet [Oct-Dec],wet,NaN,WESTLEECH,Total Thallium (Tl)
4,Total Thallium (Tl),ug/L,NA,NA,NA,WEEKSOUT,NA,8.753,Grab,Grab,2018-12-07T20:15:00Z,50,DOC,2018-12-07T20:15:00Z,50,1.94,0.601,16.413,12.67,NaN,NaN,2018-12-07T20:15:00Z,50,39.22185,40.863,10.3269,NA,3.9569473898265692,2018-12-07,early wet [Oct-Dec],wet,NaN,WEEKSOUT,Total Thallium (Tl)
4,Total Thallium (Tl),ug/L,NA,NA,NA,TUNNEL,NA,4.113,Grab,Grab,2018-12-06T18:00:00Z,16,DOC,2018-12-06T18:00:00Z,16,0,0.041,6.557,5.383,NaN,NaN,2018-12-06T18:00:00Z,16,30.096400000000003,31.232,7.5544,0.9997245947666584,4.134279360372763,2018-12-07,early wet [Oct-Dec],wet,NaN,TUNNEL,Total Thallium (Tl)
4,Total Thallium (Tl),ug/L,NA,NA,NA,LEECHHEAD,NA,5.832,Grab,Grab,2018-12-07T18:30:00Z,109,DOC,2018-12-07T18:30:00Z,109,0,0.339,11.32,9.147,NaN,NaN,2018-12-07T18:30:00Z,109,27.138599999999997,28.1891,6.5111,1.0000763028061175,4.3293913470842105,2018-12-07,early wet [Oct-Dec],wet,NaN,LEECHHEAD,Total Thallium (Tl)
4,Total Thallium (Tl),ug/L,NA,NA,NA,CRAGGCREEK,NA,3.065,Grab,Grab,2018-12-07T16:45:00Z,29,DOC,2018-12-07T16:45:00Z,29,0,0.01,6.101,4.983,NaN,NaN,2018-12-07T16:45:00Z,29,23.56885,24.4974,6.155,0.9993439892354439,3.9800812347684804,2018-12-07,early wet [Oct-Dec],wet,NaN,CRAGGCREEK,Total Thallium (Tl)
4,Total Thallium (Tl),ug/L,NA,NA,NA,CHRISCREEK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CHRISCREEK,Total Thallium (Tl)
4,Total Tin (Sn),ug/L,NA,NA,NA,WESTLEECH,NA,2.698,Grab,Grab,2018-12-06T21:30:00Z,25,DOC,2018-12-06T21:30:00Z,25,0,0.026,6.273,5.187,NaN,NaN,2018-12-06T21:30:00Z,25,30.453200000000002,31.681,7.5546,0.9997826311631239,4.19360389696344,2018-12-07,early wet [Oct-Dec],wet,NaN,WESTLEECH,Total Tin (Sn)
4,Total Tin (Sn),ug/L,NA,NA,NA,WEEKSOUT,NA,8.753,Grab,Grab,2018-12-07T20:15:00Z,50,DOC,2018-12-07T20:15:00Z,50,1.94,0.601,16.413,12.67,NaN,NaN,2018-12-07T20:15:00Z,50,39.22185,40.863,10.3269,NA,3.9569473898265692,2018-12-07,early wet [Oct-Dec],wet,NaN,WEEKSOUT,Total Tin (Sn)
4,Total Tin (Sn),ug/L,NA,NA,NA,TUNNEL,NA,4.113,Grab,Grab,2018-12-06T18:00:00Z,16,DOC,2018-12-06T18:00:00Z,16,0,0.041,6.557,5.383,NaN,NaN,2018-12-06T18:00:00Z,16,30.096400000000003,31.232,7.5544,0.9997245947666584,4.134279360372763,2018-12-07,early wet [Oct-Dec],wet,NaN,TUNNEL,Total Tin (Sn)
4,Total Tin (Sn),ug/L,NA,NA,NA,LEECHHEAD,NA,5.832,Grab,Grab,2018-12-07T18:30:00Z,109,DOC,2018-12-07T18:30:00Z,109,0,0.339,11.32,9.147,NaN,NaN,2018-12-07T18:30:00Z,109,27.138599999999997,28.1891,6.5111,1.0000763028061175,4.3293913470842105,2018-12-07,early wet [Oct-Dec],wet,NaN,LEECHHEAD,Total Tin (Sn)
4,Total Tin (Sn),ug/L,NA,NA,NA,CRAGGCREEK,NA,3.065,Grab,Grab,2018-12-07T16:45:00Z,29,DOC,2018-12-07T16:45:00Z,29,0,0.01,6.101,4.983,NaN,NaN,2018-12-07T16:45:00Z,29,23.56885,24.4974,6.155,0.9993439892354439,3.9800812347684804,2018-12-07,early wet [Oct-Dec],wet,NaN,CRAGGCREEK,Total Tin (Sn)
4,Total Tin (Sn),ug/L,NA,NA,NA,CHRISCREEK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CHRISCREEK,Total Tin (Sn)
