Trip,Parameters,UNITS,MAC,AO,OG,site,metals_values,NPOC_ppm,sample_type,sample,dt_sampled,fillStage_cm,analysis,Turbid.FTUeq,NO3.Neq_ppm,TOCeq_ppm,DOCeq_ppm,SAC254_Abs.m,SAC436_Abs.m,fp.200,fp.202.5,fp.205,fp.207.5,fp.210,fp.212.5,fp.215,fp.217.5,fp.220,fp.222.5,fp.225,fp.227.5,fp.230,fp.232.5,fp.235,fp.237.5,fp.240,fp.242.5,fp.245,fp.247.5,fp.250,fp.252.5,fp.255,fp.257.5,fp.260,fp.262.5,fp.265,fp.267.5,fp.270,fp.272.5,fp.275,fp.277.5,fp.280,fp.282.5,fp.285,fp.287.5,fp.290,fp.292.5,fp.295,fp.297.5,fp.300,fp.302.5,fp.305,fp.307.5,fp.310,fp.312.5,fp.315,fp.317.5,fp.320,fp.322.5,fp.325,fp.327.5,fp.330,fp.332.5,fp.335,fp.337.5,fp.340,fp.342.5,fp.345,fp.347.5,fp.350,fp.352.5,fp.355,fp.357.5,fp.360,fp.362.5,fp.365,fp.367.5,fp.370,fp.372.5,fp.375,fp.377.5,fp.380,fp.382.5,fp.385,fp.387.5,fp.390,fp.392.5,fp.395,fp.397.5,fp.400,fp.402.5,fp.405,fp.407.5,fp.410,fp.412.5,fp.415,fp.417.5,fp.420,fp.422.5,fp.425,fp.427.5,fp.430,fp.432.5,fp.435,fp.437.5,fp.440,fp.442.5,fp.445,fp.447.5,fp.450,fp.452.5,fp.455,fp.457.5,fp.460,fp.462.5,fp.465,fp.467.5,fp.470,fp.472.5,fp.475,fp.477.5,fp.480,fp.482.5,fp.485,fp.487.5,fp.490,fp.492.5,fp.495,fp.497.5,fp.500,fp.502.5,fp.505,fp.507.5,fp.510,fp.512.5,fp.515,fp.517.5,fp.520,fp.522.5,fp.525,fp.527.5,fp.530,fp.532.5,fp.535,fp.537.5,fp.540,fp.542.5,fp.545,fp.547.5,fp.550,fp.552.5,fp.555,fp.557.5,fp.560,fp.562.5,fp.565,fp.567.5,fp.570,fp.572.5,fp.575,fp.577.5,fp.580,fp.582.5,fp.585,fp.587.5,fp.590,fp.592.5,fp.595,fp.597.5,fp.600,fp.602.5,fp.605,fp.607.5,fp.610,fp.612.5,fp.615,fp.617.5,fp.620,fp.622.5,fp.625,fp.627.5,fp.630,fp.632.5,fp.635,fp.637.5,fp.640,fp.642.5,fp.645,fp.647.5,fp.650,fp.652.5,fp.655,fp.657.5,fp.660,fp.662.5,fp.665,fp.667.5,fp.670,fp.672.5,fp.675,fp.677.5,fp.680,fp.682.5,fp.685,fp.687.5,fp.690,fp.692.5,fp.695,fp.697.5,fp.700,fp.702.5,fp.705,fp.707.5,fp.710,fp.712.5,fp.715,fp.717.5,fp.720,fp.722.5,fp.725,fp.727.5,fp.730,fp.732.5,fp.735,fp.737.5,fp.740,fp.742.5,fp.745,fp.747.5,fp.750,trip_end,three_seasons,two_seasons,SUVA,Site,metal_parameters
3,Total Hardness (CaCO3),mg/L,NA,NA,NA,WESTLEECH,5.1,6.124,Grab,Grab,2019-11-23T20:15:00Z,NA,DOC,0,0.388,11.026,8.913,NaN,NaN,45.5149,45.7237,44.9442,43.4097,41.7843,40.6573,39.8862,39.1928,38.3555,37.4144,36.4787,35.6488,34.9535,33.9081,32.6018,31.408,30.344,29.5394,28.8384,28.11,27.4877,26.7982,26.0823,25.484,25.0818,24.7263,24.1882,23.5969,23.0515,22.6035,22.1118,21.5212,20.9509,20.3642,19.7689,19.2051,18.6308,18.0261,17.4938,17.019,16.5292,16.0345,15.5476,15.0642,14.6031,14.1841,13.7689,13.3484,12.8913,12.4206,11.9948,11.6087,11.2301,10.8243,10.4164,9.9917,9.5942,9.2463,8.8989,8.5859,8.2367,7.8828,7.5632,7.2592,6.9809,6.7344,6.4665,6.2076,5.9194,5.6287,5.3958,5.1805,4.9795,4.7379,4.5155,4.3301,4.1261,3.9568,3.7863,3.6083,3.4455,3.2863,3.1383,2.9746,2.8046,2.6367,2.468,2.31,2.1589,2.0326,1.9481,1.855,1.7535,1.6574,1.5501,1.4511,1.3706,1.2752,1.2031,1.1337,1.0599,1.0153,0.9766,0.9007,0.8271,0.7981,0.7591,0.7111,0.6742,0.6291,0.5826,0.5289,0.4816,0.4227,0.3661,0.3225,0.2916,0.2764,0.2567,0.2317,0.2313,0.2108,0.1685,0.1523,0.1328,0.0904,0.0495,0.0195,0.0098,-0.0128,-0.0561,-0.0993,-0.1404,-0.1574,-0.1697,-0.1802,-0.1776,-0.2058,-0.2362,-0.2392,-0.2389,-0.2473,-0.2555,-0.2596,-0.2716,-0.266,-0.2768,-0.3158,-0.3305,-0.3415,-0.367,-0.3766,-0.36,-0.3598,-0.3743,-0.3801,-0.3912,-0.392,-0.3965,-0.4364,-0.4728,-0.4682,-0.4646,-0.492,-0.5067,-0.4954,-0.4789,-0.4867,-0.4901,-0.4603,-0.487,-0.5315,-0.5427,-0.526,-0.547,-0.5731,-0.54,-0.5205,-0.5346,-0.5391,-0.539,-0.5316,-0.5623,-0.5749,-0.5594,-0.5714,-0.586,-0.6231,-0.6361,-0.5807,-0.5871,-0.61,-0.5723,-0.5884,-0.6365,-0.6257,-0.6274,-0.6425,-0.6432,-0.6408,-0.6018,-0.5925,-0.6653,-0.6998,-0.6426,-0.6224,-0.6744,-0.6942,-0.6639,-0.6285,-0.6392,-0.6992,-0.676,-0.6443,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2018-11-23,early wet [Oct-Dec],wet,NaN,WESTLEECH,Total Hardness (CaCO3)
3,Total Hardness (CaCO3),mg/L,NA,NA,NA,WEEKSOUT,7.88,10.49,Grab,Grab,2019-11-23T17:15:00Z,NA,DOC,0.42,0.965,17.871,14.057,NaN,NaN,55.7963,58.1253,58.0475,56.8763,55.6438,55.3566,55.9078,56.5407,57.0662,56.6991,56.5626,56.3787,55.825,54.3282,51.9003,49.9906,48.9132,47.9596,46.9134,45.8824,44.7732,43.3411,41.9227,41.0693,40.734,40.1195,39.1071,38.1966,37.4952,36.7663,35.843,34.8264,33.7731,32.7812,31.8506,30.9507,30.0645,29.1249,28.2482,27.45,26.6802,25.8833,25.065,24.2774,23.5656,22.8756,22.1701,21.4383,20.7153,20.0227,19.3633,18.7235,18.0715,17.4324,16.8581,16.2471,15.6003,15.0207,14.513,14.0261,13.5115,12.9509,12.4249,11.9699,11.5304,11.1234,10.7305,10.3313,9.8775,9.4507,9.0682,8.7261,8.4089,8.0347,7.7033,7.4092,7.0989,6.8121,6.5457,6.285,6.036,5.7941,5.5552,5.3376,5.1084,4.8501,4.6032,4.386,4.1796,4.0083,3.8708,3.7214,3.5692,3.4203,3.2643,3.1248,3.0032,2.8793,2.7664,2.6577,2.5536,2.4736,2.4015,2.3045,2.2113,2.1437,2.0673,1.9984,1.9462,1.8827,1.811,1.731,1.6628,1.5809,1.5102,1.4589,1.4073,1.3718,1.3363,1.2955,1.2669,1.2229,1.1646,1.1495,1.1146,1.0425,0.9868,0.9452,0.931,0.9055,0.8411,0.7905,0.7497,0.7186,0.699,0.6703,0.656,0.618,0.5777,0.5836,0.5756,0.5468,0.534,0.5205,0.4866,0.481,0.4749,0.425,0.3851,0.3708,0.36,0.3478,0.3384,0.3226,0.2956,0.2923,0.2889,0.2641,0.253,0.2363,0.2019,0.1903,0.1889,0.1713,0.1574,0.1473,0.1471,0.1559,0.1443,0.1248,0.098,0.0858,0.0738,0.0749,0.0616,0.0384,0.0621,0.0531,0.0276,0.0053,-0.0331,-0.0206,0.0218,0.0278,-0.0227,-0.0706,-0.0766,-0.0968,-0.1204,-0.1103,-0.0609,-0.0455,-0.0788,-0.1388,-0.1572,-0.1321,-0.1398,-0.1592,-0.1483,-0.139,-0.1196,-0.1068,-0.1656,-0.1748,-0.1377,-0.1746,-0.1971,-0.2223,-0.1895,-0.1652,-0.1752,-0.1859,-0.2134,-0.2202,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2018-11-23,early wet [Oct-Dec],wet,NaN,WEEKSOUT,Total Hardness (CaCO3)
3,Total Hardness (CaCO3),mg/L,NA,NA,NA,TUNNEL,7.33,5.653,Grab,Grab,2019-11-23T21:45:00Z,NA,DOC,0,0.311,9.729,7.87,NaN,NaN,41.4412,41.7648,41.1122,39.6293,37.9847,36.6047,35.7063,34.9975,34.1537,33.2693,32.269,31.3889,30.7515,29.8796,28.7648,27.676,26.7385,26.0202,25.3801,24.7791,24.2436,23.6435,23.0376,22.5035,22.1284,21.8159,21.3373,20.814,20.3456,19.9408,19.4861,18.9642,18.4634,17.9465,17.4343,16.9608,16.4338,15.8825,15.4114,14.9858,14.5694,14.1345,13.6908,13.2551,12.8556,12.4853,12.122,11.7338,11.3375,10.9577,10.5989,10.2339,9.8482,9.4841,9.1565,8.8166,8.465,8.1355,7.8471,7.5657,7.2471,6.9341,6.669,6.4073,6.152,5.921,5.697,5.4594,5.2153,4.9815,4.7619,4.5677,4.3762,4.1754,3.9898,3.8111,3.6332,3.4656,3.3252,3.1767,3.0241,2.8956,2.757,2.6124,2.4673,2.3083,2.1578,2.0223,1.881,1.7631,1.6898,1.6078,1.5204,1.4405,1.3394,1.2443,1.1742,1.0936,1.0204,0.9622,0.9059,0.8603,0.8249,0.7587,0.6941,0.6643,0.6243,0.5876,0.5568,0.5186,0.4762,0.4291,0.3936,0.331,0.2742,0.2377,0.2009,0.1921,0.1899,0.1657,0.1644,0.1462,0.1082,0.1036,0.0739,0.0175,-0.0145,-0.0312,-0.0303,-0.0554,-0.1083,-0.144,-0.1717,-0.1965,-0.1905,-0.2001,-0.2086,-0.2298,-0.2578,-0.2542,-0.2506,-0.2679,-0.2696,-0.2601,-0.2799,-0.2853,-0.2839,-0.3188,-0.3472,-0.3567,-0.3725,-0.3688,-0.3579,-0.3685,-0.3851,-0.3772,-0.3805,-0.3971,-0.4068,-0.4186,-0.4522,-0.4677,-0.4605,-0.4679,-0.4834,-0.4787,-0.4577,-0.4706,-0.4842,-0.4769,-0.5019,-0.4982,-0.4798,-0.5054,-0.5371,-0.5148,-0.5265,-0.5536,-0.5219,-0.5084,-0.5291,-0.513,-0.5248,-0.5102,-0.5196,-0.5644,-0.5638,-0.5782,-0.6108,-0.5723,-0.5486,-0.548,-0.5376,-0.572,-0.5937,-0.5957,-0.607,-0.6121,-0.5953,-0.5818,-0.5728,-0.5933,-0.651,-0.6358,-0.5787,-0.6047,-0.6578,-0.6794,-0.6591,-0.6561,-0.6606,-0.658,-0.6699,-0.6358,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2018-11-23,early wet [Oct-Dec],wet,NaN,TUNNEL,Total Hardness (CaCO3)
3,Total Hardness (CaCO3),mg/L,NA,NA,NA,LEECHHEAD,8.14,7.675,Grab,Grab,2019-11-23T18:00:00Z,NA,DOC,0,0.577,13.674,11.014,NaN,NaN,51.5889,52.1927,52.1409,50.7076,49.0526,48.3981,48.1753,47.7405,46.9091,46.0517,44.9628,44.1108,43.4443,42.0493,40.34,38.8842,37.673,36.7047,35.8084,34.9476,34.1711,33.2242,32.2734,31.5306,31.0901,30.6689,29.956,29.1853,28.5101,27.9359,27.2795,26.5027,25.747,25.0457,24.3201,23.578,22.836,22.1016,21.4484,20.8523,20.2349,19.6217,19.0092,18.3943,17.8311,17.3074,16.7783,16.2251,15.6787,15.1255,14.599,14.1187,13.6212,13.1282,12.6166,12.1552,11.7144,11.2427,10.8425,10.4644,10.0426,9.6049,9.2217,8.8647,8.5078,8.2096,7.8799,7.5518,7.2396,6.9146,6.6035,6.3242,6.0734,5.7974,5.551,5.3243,5.0737,4.8566,4.6408,4.4508,4.2589,4.0635,3.8829,3.696,3.5159,3.3193,3.1171,2.9291,2.7559,2.6179,2.521,2.4201,2.3015,2.1718,2.0463,1.936,1.8374,1.7373,1.6507,1.5663,1.4836,1.4243,1.3739,1.2905,1.2136,1.1725,1.112,1.0487,1.0037,0.9524,0.9051,0.8456,0.7927,0.7296,0.6635,0.6185,0.5807,0.5523,0.5288,0.4942,0.4816,0.4682,0.4193,0.4096,0.3786,0.3098,0.2665,0.2367,0.2211,0.1999,0.1483,0.1031,0.0722,0.048,0.0392,0.0243,0.0121,-0.0196,-0.0494,-0.0515,-0.0594,-0.0732,-0.0837,-0.0986,-0.1213,-0.1174,-0.1106,-0.1501,-0.1901,-0.2045,-0.2141,-0.2174,-0.2073,-0.2381,-0.2523,-0.2348,-0.2565,-0.275,-0.2679,-0.2801,-0.3192,-0.336,-0.3484,-0.3617,-0.3633,-0.3769,-0.3791,-0.3573,-0.3798,-0.3957,-0.3891,-0.4002,-0.409,-0.423,-0.4321,-0.4106,-0.4207,-0.4438,-0.4587,-0.4469,-0.4549,-0.4516,-0.4419,-0.471,-0.4815,-0.5001,-0.502,-0.5121,-0.5455,-0.5453,-0.4897,-0.4798,-0.5242,-0.54,-0.5104,-0.5004,-0.5419,-0.564,-0.5337,-0.5153,-0.4857,-0.5412,-0.5938,-0.5662,-0.5617,-0.5769,-0.5971,-0.6337,-0.6011,-0.5868,-0.6072,-0.6322,-0.6436,-0.6057,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2018-11-23,early wet [Oct-Dec],wet,NaN,LEECHHEAD,Total Hardness (CaCO3)
3,Total Hardness (CaCO3),mg/L,NA,NA,NA,CRAGGCREEK,8.47,5.177,Grab,Grab,2019-11-23T19:15:00Z,NA,DOC,0,0.261,8.648,7.071,NaN,NaN,37.8827,37.6677,36.8772,35.9437,34.5502,33.1618,32.2351,31.409,30.5836,29.7123,28.8496,28.0508,27.4046,26.6143,25.5967,24.6194,23.7739,23.1368,22.5741,22.0253,21.5326,21.001,20.4519,20.0144,19.7171,19.3936,18.9559,18.4983,18.0521,17.6964,17.2921,16.8087,16.3523,15.8826,15.4315,14.9717,14.4945,14.0294,13.6045,13.2185,12.824,12.4125,12.0175,11.647,11.2938,10.9525,10.6113,10.2736,9.8998,9.5707,9.2648,8.9305,8.6011,8.2807,7.9882,7.6765,7.381,7.079,6.7921,6.563,6.2894,6.0104,5.7665,5.5195,5.2958,5.0952,4.884,4.6867,4.4714,4.2454,4.0512,3.8886,3.7233,3.521,3.3554,3.2101,3.0468,2.9015,2.7703,2.6425,2.5141,2.3905,2.2675,2.1374,1.9994,1.8524,1.723,1.6056,1.4787,1.3766,1.3168,1.2506,1.1734,1.0871,0.9964,0.9229,0.8632,0.7774,0.7134,0.6701,0.6172,0.5792,0.5454,0.4844,0.4283,0.406,0.3742,0.3389,0.3036,0.2616,0.2324,0.1984,0.1667,0.1172,0.067,0.0396,0.0088,-0.0057,-0.0063,-0.0233,-0.0376,-0.073,-0.108,-0.0979,-0.1082,-0.1567,-0.1947,-0.2056,-0.209,-0.2367,-0.2754,-0.2981,-0.3266,-0.3495,-0.3454,-0.3395,-0.3539,-0.3896,-0.4031,-0.3885,-0.4022,-0.415,-0.4157,-0.4206,-0.4423,-0.4438,-0.4241,-0.4571,-0.5011,-0.5085,-0.5047,-0.5034,-0.5,-0.5145,-0.5252,-0.52,-0.5277,-0.5276,-0.5378,-0.5592,-0.5787,-0.5848,-0.5877,-0.604,-0.5979,-0.6013,-0.5909,-0.5886,-0.6087,-0.5915,-0.6225,-0.6366,-0.6433,-0.6398,-0.6293,-0.6507,-0.6739,-0.6732,-0.6407,-0.6302,-0.6517,-0.6523,-0.6472,-0.6324,-0.6493,-0.6717,-0.6584,-0.681,-0.7157,-0.7077,-0.6811,-0.6624,-0.6936,-0.7204,-0.7011,-0.7182,-0.7244,-0.717,-0.7072,-0.6879,-0.6697,-0.6904,-0.7126,-0.7132,-0.6865,-0.6923,-0.7349,-0.7924,-0.763,-0.703,-0.7225,-0.7748,-0.8101,-0.7739,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2018-11-23,early wet [Oct-Dec],wet,NaN,CRAGGCREEK,Total Hardness (CaCO3)
3,Total Hardness (CaCO3),mg/L,NA,NA,NA,CHRISCREEK,8.25,4.338,Grab,Grab,2019-11-23T16:55:00Z,NA,DOC,0,0.205,7.425,6.044,NaN,NaN,34.2559,33.8133,33.1246,31.8063,30.4745,29.353,28.2924,27.4659,26.6876,25.8972,25.0398,24.2824,23.7014,23.0007,22.1192,21.2403,20.4784,19.9077,19.3978,18.9192,18.4992,18.0795,17.6026,17.156,16.8766,16.6217,16.2763,15.9098,15.5545,15.2516,14.9289,14.541,14.1425,13.7769,13.4168,13.0197,12.6272,12.231,11.847,11.5203,11.1962,10.8617,10.5241,10.1984,9.8969,9.611,9.3414,9.0576,8.7691,8.4618,8.1517,7.8843,7.6295,7.3657,7.099,6.8321,6.5596,6.3138,6.0939,5.868,5.6385,5.3875,5.1646,4.9791,4.7756,4.597,4.4175,4.2419,4.0595,3.8611,3.6726,3.5304,3.4008,3.2352,3.0704,2.9342,2.7862,2.6532,2.5467,2.4488,2.3287,2.222,2.118,1.9843,1.8712,1.7447,1.6094,1.486,1.3769,1.2921,1.2337,1.1769,1.1092,1.0289,0.9415,0.8745,0.8197,0.7537,0.6909,0.6391,0.594,0.5654,0.5407,0.484,0.4335,0.4191,0.3892,0.3529,0.3279,0.30620000000000003,0.2785,0.2371,0.1944,0.1413,0.1004,0.0718,0.0524,0.0406,0.022,0.0102,0.0167,0.0045,-0.03,-0.0257,-0.0399,-0.0874,-0.1252,-0.1393,-0.1364,-0.1659,-0.2103,-0.2392,-0.2609,-0.2704,-0.2715,-0.2811,-0.2877,-0.3054,-0.3216,-0.3187,-0.3176,-0.3218,-0.3205,-0.319,-0.3361,-0.3391,-0.3353,-0.3588,-0.386,-0.4072,-0.4194,-0.4091,-0.3914,-0.3948,-0.4259,-0.4151,-0.3979,-0.4332,-0.4301,-0.4275,-0.4618,-0.4648,-0.4698,-0.4903,-0.5078,-0.5099,-0.4848,-0.4776,-0.4899,-0.4969,-0.5051,-0.4949,-0.513,-0.5049,-0.4972,-0.5193,-0.5068,-0.5179,-0.5277,-0.517,-0.5421,-0.5365,-0.5239,-0.5388,-0.5396,-0.5436,-0.5533,-0.5914,-0.6234,-0.5818,-0.5649,-0.571,-0.5618,-0.5562,-0.5545,-0.5447,-0.5721,-0.5974,-0.5543,-0.5401,-0.5475,-0.5429,-0.5988,-0.6074,-0.5628,-0.6013,-0.625,-0.6223,-0.6068,-0.5914,-0.6203,-0.6682,-0.6565,-0.6092,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2018-11-23,early wet [Oct-Dec],wet,NaN,CHRISCREEK,Total Hardness (CaCO3)
3,Total Mercury (Hg),ug/L,1,NA,NA,WESTLEECH,NA,6.124,Grab,Grab,2019-11-23T20:15:00Z,NA,DOC,0,0.388,11.026,8.913,NaN,NaN,45.5149,45.7237,44.9442,43.4097,41.7843,40.6573,39.8862,39.1928,38.3555,37.4144,36.4787,35.6488,34.9535,33.9081,32.6018,31.408,30.344,29.5394,28.8384,28.11,27.4877,26.7982,26.0823,25.484,25.0818,24.7263,24.1882,23.5969,23.0515,22.6035,22.1118,21.5212,20.9509,20.3642,19.7689,19.2051,18.6308,18.0261,17.4938,17.019,16.5292,16.0345,15.5476,15.0642,14.6031,14.1841,13.7689,13.3484,12.8913,12.4206,11.9948,11.6087,11.2301,10.8243,10.4164,9.9917,9.5942,9.2463,8.8989,8.5859,8.2367,7.8828,7.5632,7.2592,6.9809,6.7344,6.4665,6.2076,5.9194,5.6287,5.3958,5.1805,4.9795,4.7379,4.5155,4.3301,4.1261,3.9568,3.7863,3.6083,3.4455,3.2863,3.1383,2.9746,2.8046,2.6367,2.468,2.31,2.1589,2.0326,1.9481,1.855,1.7535,1.6574,1.5501,1.4511,1.3706,1.2752,1.2031,1.1337,1.0599,1.0153,0.9766,0.9007,0.8271,0.7981,0.7591,0.7111,0.6742,0.6291,0.5826,0.5289,0.4816,0.4227,0.3661,0.3225,0.2916,0.2764,0.2567,0.2317,0.2313,0.2108,0.1685,0.1523,0.1328,0.0904,0.0495,0.0195,0.0098,-0.0128,-0.0561,-0.0993,-0.1404,-0.1574,-0.1697,-0.1802,-0.1776,-0.2058,-0.2362,-0.2392,-0.2389,-0.2473,-0.2555,-0.2596,-0.2716,-0.266,-0.2768,-0.3158,-0.3305,-0.3415,-0.367,-0.3766,-0.36,-0.3598,-0.3743,-0.3801,-0.3912,-0.392,-0.3965,-0.4364,-0.4728,-0.4682,-0.4646,-0.492,-0.5067,-0.4954,-0.4789,-0.4867,-0.4901,-0.4603,-0.487,-0.5315,-0.5427,-0.526,-0.547,-0.5731,-0.54,-0.5205,-0.5346,-0.5391,-0.539,-0.5316,-0.5623,-0.5749,-0.5594,-0.5714,-0.586,-0.6231,-0.6361,-0.5807,-0.5871,-0.61,-0.5723,-0.5884,-0.6365,-0.6257,-0.6274,-0.6425,-0.6432,-0.6408,-0.6018,-0.5925,-0.6653,-0.6998,-0.6426,-0.6224,-0.6744,-0.6942,-0.6639,-0.6285,-0.6392,-0.6992,-0.676,-0.6443,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2018-11-23,early wet [Oct-Dec],wet,NaN,WESTLEECH,Total Mercury (Hg)
3,Total Mercury (Hg),ug/L,1,NA,NA,WEEKSOUT,NA,10.49,Grab,Grab,2019-11-23T17:15:00Z,NA,DOC,0.42,0.965,17.871,14.057,NaN,NaN,55.7963,58.1253,58.0475,56.8763,55.6438,55.3566,55.9078,56.5407,57.0662,56.6991,56.5626,56.3787,55.825,54.3282,51.9003,49.9906,48.9132,47.9596,46.9134,45.8824,44.7732,43.3411,41.9227,41.0693,40.734,40.1195,39.1071,38.1966,37.4952,36.7663,35.843,34.8264,33.7731,32.7812,31.8506,30.9507,30.0645,29.1249,28.2482,27.45,26.6802,25.8833,25.065,24.2774,23.5656,22.8756,22.1701,21.4383,20.7153,20.0227,19.3633,18.7235,18.0715,17.4324,16.8581,16.2471,15.6003,15.0207,14.513,14.0261,13.5115,12.9509,12.4249,11.9699,11.5304,11.1234,10.7305,10.3313,9.8775,9.4507,9.0682,8.7261,8.4089,8.0347,7.7033,7.4092,7.0989,6.8121,6.5457,6.285,6.036,5.7941,5.5552,5.3376,5.1084,4.8501,4.6032,4.386,4.1796,4.0083,3.8708,3.7214,3.5692,3.4203,3.2643,3.1248,3.0032,2.8793,2.7664,2.6577,2.5536,2.4736,2.4015,2.3045,2.2113,2.1437,2.0673,1.9984,1.9462,1.8827,1.811,1.731,1.6628,1.5809,1.5102,1.4589,1.4073,1.3718,1.3363,1.2955,1.2669,1.2229,1.1646,1.1495,1.1146,1.0425,0.9868,0.9452,0.931,0.9055,0.8411,0.7905,0.7497,0.7186,0.699,0.6703,0.656,0.618,0.5777,0.5836,0.5756,0.5468,0.534,0.5205,0.4866,0.481,0.4749,0.425,0.3851,0.3708,0.36,0.3478,0.3384,0.3226,0.2956,0.2923,0.2889,0.2641,0.253,0.2363,0.2019,0.1903,0.1889,0.1713,0.1574,0.1473,0.1471,0.1559,0.1443,0.1248,0.098,0.0858,0.0738,0.0749,0.0616,0.0384,0.0621,0.0531,0.0276,0.0053,-0.0331,-0.0206,0.0218,0.0278,-0.0227,-0.0706,-0.0766,-0.0968,-0.1204,-0.1103,-0.0609,-0.0455,-0.0788,-0.1388,-0.1572,-0.1321,-0.1398,-0.1592,-0.1483,-0.139,-0.1196,-0.1068,-0.1656,-0.1748,-0.1377,-0.1746,-0.1971,-0.2223,-0.1895,-0.1652,-0.1752,-0.1859,-0.2134,-0.2202,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2018-11-23,early wet [Oct-Dec],wet,NaN,WEEKSOUT,Total Mercury (Hg)
3,Total Mercury (Hg),ug/L,1,NA,NA,TUNNEL,NA,5.653,Grab,Grab,2019-11-23T21:45:00Z,NA,DOC,0,0.311,9.729,7.87,NaN,NaN,41.4412,41.7648,41.1122,39.6293,37.9847,36.6047,35.7063,34.9975,34.1537,33.2693,32.269,31.3889,30.7515,29.8796,28.7648,27.676,26.7385,26.0202,25.3801,24.7791,24.2436,23.6435,23.0376,22.5035,22.1284,21.8159,21.3373,20.814,20.3456,19.9408,19.4861,18.9642,18.4634,17.9465,17.4343,16.9608,16.4338,15.8825,15.4114,14.9858,14.5694,14.1345,13.6908,13.2551,12.8556,12.4853,12.122,11.7338,11.3375,10.9577,10.5989,10.2339,9.8482,9.4841,9.1565,8.8166,8.465,8.1355,7.8471,7.5657,7.2471,6.9341,6.669,6.4073,6.152,5.921,5.697,5.4594,5.2153,4.9815,4.7619,4.5677,4.3762,4.1754,3.9898,3.8111,3.6332,3.4656,3.3252,3.1767,3.0241,2.8956,2.757,2.6124,2.4673,2.3083,2.1578,2.0223,1.881,1.7631,1.6898,1.6078,1.5204,1.4405,1.3394,1.2443,1.1742,1.0936,1.0204,0.9622,0.9059,0.8603,0.8249,0.7587,0.6941,0.6643,0.6243,0.5876,0.5568,0.5186,0.4762,0.4291,0.3936,0.331,0.2742,0.2377,0.2009,0.1921,0.1899,0.1657,0.1644,0.1462,0.1082,0.1036,0.0739,0.0175,-0.0145,-0.0312,-0.0303,-0.0554,-0.1083,-0.144,-0.1717,-0.1965,-0.1905,-0.2001,-0.2086,-0.2298,-0.2578,-0.2542,-0.2506,-0.2679,-0.2696,-0.2601,-0.2799,-0.2853,-0.2839,-0.3188,-0.3472,-0.3567,-0.3725,-0.3688,-0.3579,-0.3685,-0.3851,-0.3772,-0.3805,-0.3971,-0.4068,-0.4186,-0.4522,-0.4677,-0.4605,-0.4679,-0.4834,-0.4787,-0.4577,-0.4706,-0.4842,-0.4769,-0.5019,-0.4982,-0.4798,-0.5054,-0.5371,-0.5148,-0.5265,-0.5536,-0.5219,-0.5084,-0.5291,-0.513,-0.5248,-0.5102,-0.5196,-0.5644,-0.5638,-0.5782,-0.6108,-0.5723,-0.5486,-0.548,-0.5376,-0.572,-0.5937,-0.5957,-0.607,-0.6121,-0.5953,-0.5818,-0.5728,-0.5933,-0.651,-0.6358,-0.5787,-0.6047,-0.6578,-0.6794,-0.6591,-0.6561,-0.6606,-0.658,-0.6699,-0.6358,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2018-11-23,early wet [Oct-Dec],wet,NaN,TUNNEL,Total Mercury (Hg)
